Code,Description
864961000006117,"Artificial heart implant"
7573211000006119,"Heart failure with reduced ejection fraction due to heart valve disease"
3552531000006110,"HHD - Hypertensive heart disease"
5573991000006118,"Impaired left ventricular func"
223981000000118,"Cardiac failure NOS"
3152721000006110,"Pulmonary oedema - acute"
741661000006118,"Hypertensive heart disease NOS"
7475721000006114,"Heart failure due to end stage congenital heart disease"
3023071000006110,"HLTx - Heart lung transplant"
7025691000006110,"Decompensated chronic heart failure"
6616021000006111,"Left ventricular systolic area"
3494291000006119,"Cardiac beriberi"
7585711000006119,"Referral to cardiac rehabilitation program"
728681000006116,"Malignant hypertensive heart disease without CCF"
3023061000006115,"Heart-lung transplant with recipient cardiectomy-pneumonectomy"
8011111000006111,"Congestive heart failure with right heart failure"
3868321000006113,"Weak heart"
4542861000006116,"History of artificial heart"
213101000006114,"Pre-exist hyperten heart renal dis comp preg chldbirth/puerp"
3022121000006117,"Heart transplant"
213091000006115,"Pre-exist hyperten heart dis compl preg childbth+puerperium"
784191000006110,"Impaired left ventricular function"
1647701000000118,"Heart failure with normal ejection fraction"
1861731000006114,"AURAS-AF - consider the patient to have heart failure"
311561000000117,"Referred to heart failure education group"
7484711000006114,"Heart failure medication review"
3022151000006114,"HTx - Heart transplant"
833381000006119,"New York Heart Assoc classification heart failure symptoms"
3669421000006118,"Asthma - cardiac"
2352391000000117,"On optimal heart failure therapy"
3182561000006118,"CHF - Congestive heart failure"
478111000006114,"Allotransplantation of heart and lung"
3283871000006117,"Chronic heart failure"
864951000006119,"Heart transplant"
2256811000000114,"Referral to rapid access heart failure clinic"
6615881000006112,"COCM - Congestive cardiomyopathy"
7499321000006117,"Induced termination of pregnancy complicated by cardiac failure"
12719481000006116,"Other transplantation of heart"
90421000006112,"Transplantation of heart and lung"
4663841000006111,"Piggy-back heart transplant"
5586371000006119,"Cardiac failure developing in the perinatal period"
3182551000006115,"CCF - Congestive cardiac failure"
1661371000000112,"HFNEF - heart failure with normal ejection fraction"
1991651000006115,"Severe left ventricular systolic dysfunction"
7573171000006116,"Heart failure with reduced ejection fraction"
1734081000000112,"Referral to heart failure exercise programme declined"
884131000006114,"Hypertensive renal + heart dis"
404741000000119,"Heart failure 6 month review"
4777091000006118,"Hypertrophic cardiomyopathy without obstruction"
7119761000006112,"Chronic left ventricular systolic dysfunction"
7517591000006114,"Implantation of cardiac defibrillator lead"
6895651000006113,"Emergency hospital admission for heart failure"
308041000000118,"Referral to heart failure exercise programme"
3182541000006117,"Congestive cardiac failure"
7052811000006113,"Right heart failure due to pulmonary hypertension"
728671000006119,"Malignant hypertensive heart disease with CCF"
3800291000006115,"COR - Chronic cor pulmonale"
12490061000006118,"Admit heart failure emergency"
7321121000006119,"Heart failure with preserved ejection fraction"
2227501000000110,"Heart failure with preserved ejection fraction"
1576321000006113,"Cause of Death- Congestive Cardiac Failure"
741681000006111,"Hypertensive heart disease NOS with CCF"
1705341000000110,"Discharge from heart failure nurse service"
1784061000006118,"Preferred place of care for next exacerbation heart failure"
3886061000006119,"Left-sided heart failure"
5056831000006119,"HCM - Hypertrophic cardiomyopathy"
8290471000006114,"Heart failure initial assessment"
2660881000006116,"High output heart failure"
789941000006117,"Hyperten heart&renal dis+both(congestv)heart and renal fail"
55971000006117,"Xenotransplantation of heart"
3535961000006115,"Heart lung bypass"
7964821000006113,"Nonischemic congestive cardiomyopathy"
4540521000006111,"History of heart failure"
225671000006116,"Piggyback transplantation of heart"
3768511000006114,"Benign hypertensive heart disease without congestive heart failure"
303361000000111,"Referred by heart failure nurse specialist"
905391000006119,"[RFC] Cardiac failure"
504901000006118,"Benign hypertensive heart disease with CCF"
6615871000006114,"CCM - Congestive cardiomyopathy"
308261000000111,"Heart failure review completed"
6212521000006115,"Acute cardiac pulmonary oedema"
741701000006114,"Hypertensive heart&renal dis wth (congestive) heart failure"
1816101000006113,"Right ventricular failure"
3022111000006113,"Heart transplantation"
5043981000006115,"Allotransplant of heart"
4005301000006110,"Biventricular failure"
3852501000006115,"Malignant hypertensive heart disease with congestive heart failure"
