Code,Description
6550791000006111,"Counseling for postnatal depression"
1972541000006119,"Vascular dementia of acute onset, other symptoms, predominantly depressive"
424651000006114,"[X]Recurrent episodes of reactive depression"
6550801000006112,"Counselling for postnatal depression"
425501000006113,"[X]Schizoaffective disorder, depressive type"
3789581000006112,"Mild major depression, single episode"
681801000000113,"On full dose long term treatment for depression"
425411000006110,"[X]SAD - Seasonal affective disorder"
406881000000111,"Depression monitoring administration"
2748031000006110,"Moderate major depression, single episode"
11921141000006115,"[X]Recurrent severe episodes/reactive depressive psychosis"
423131000006113,"[X]Postnatal depression NOS"
1975981000006114,"Mild depressive episode, without somatic syndrome"
2391541000000115,"Referral for guided self-help for depression declined"
5023901000006110,"Post-schizophrenic depression"
424641000006112,"[X]Recurrent episodes of psychogenic depression"
5024511000006118,"Depressive conduct disorder"
6550781000006113,"Postnatal depression counseling"
142541000006115,"Single major depressive episode, severe, without psychosis"
426931000006117,"[X]Single episode of masked depression NOS"
376691000006116,"[X]Depression NOS"
423141000006115,"[X]Postpartum depression NOS"
488211000006112,"Anxiety with depression"
399961000006118,"[X]Neurotic depression"
376701000006116,"[X]Depressive conduct disorder"
3837121000006116,"Postoperative depression"
408541000000117,"Depression monitoring second letter"
1976411000006115,"Other recurrent mood affective disorders, recurrent brief depressive disorder"
882831000006113,"Severe depression"
223741000000112,"[X]Single episode major depression w'out psychotic symptoms"
1680571000006118,"On full dose long term treatment depression - enh serv admin"
1785881000006119,"[X]Antenatal depression"
1972131000006115,"Dementia in Alzheimer's disease with early onset, other symptoms, predominantly depressive"
425751000006115,"[X]Seasonal depressive disorder"
12727931000006110,"Depressive disorder NEC"
11918531000006118,"[X]Mild depressive episode"
1715181000006114,"[X]Major depression, moderately severe"
419841000006116,"[X]Persistant anxiety depression"
4539971000006110,"History of depression"
1975231000006116,"Post-schizophrenic depression, episodic with stable deficit"
