Code,Description
309983014,"Osteoarthritis of more than one site, unspecified, NOS"
309987010,"Osteoarthritis NOS, of unspecified site"
309988017,"Osteoarthritis NOS, of shoulder region"
310010015,"Osteoarthritis NOS, other specified site"
310011016,"Osteoarthritis NOS, of shoulder"
310012011,"Osteoarthritis NOS, of sternoclavicular joint"
310013018,"Osteoarthritis NOS, of acromioclavicular joint"
310014012,"Osteoarthritis NOS, of elbow"
310016014,"Osteoarthritis NOS, of wrist"
310020013,"Osteoarthritis NOS, of hip"
310024016,"Osteoarthritis NOS, of knee"
310026019,"Osteoarthritis NOS, of ankle"
310027011,"Osteoarthritis NOS, of subtalar joint"
310028018,"Osteoarthritis NOS, of talonavicular joint"
310029014,"Osteoarthritis NOS, of other tarsal joint"
311055019,"Single-level cervical spondylosis without myelopathy"
311056018,"Two-level cervical spondylosis without myelopathy"
311057010,"Multiple-level cervical spondylosis without myelopathy"
311061016,"Single-level cervical spondylosis with myelopathy"
311062011,"Two-level cervical spondylosis with myelopathy"
311063018,"Multiple-level cervical spondylosis with myelopathy"
311068010,"Single-level thoracic spondylosis without myelopathy"
311069019,"Two-level thoracic spondylosis without myelopathy"
311070018,"Multiple-level thoracic spondylosis without myelopathy"
311072014,"Single-level thoracic spondylosis with myelopathy"
311073016,"Two-level thoracic spondylosis with myelopathy"
311074010,"Multiple-level thoracic spondylosis with myelopathy"
311079017,"Single-level lumbosacral spondylosis without myelopathy"
311080019,"Two-level lumbosacral spondylosis without myelopathy"
311081015,"Multiple-level lumbosacral spondylosis without myelopathy"
311082010,"Lumbosacral spondylosis with myelopathy"
311083017,"Single-level lumbosacral spondylosis with myelopathy"
311084011,"Two-level lumbosacral spondylosis with myelopathy"
311085012,"Multiple-level lumbosacral spondylosis with myelopathy"
311091014,"Cervical spondylosis with radiculopathy"
311093012,"Single-level cervical spondylosis with radiculopathy"
311094018,"Two-level cervical spondylosis with radiculopathy"
311095017,"Multiple-level cervical spondylosis with radiculopathy"
311096016,"Cervical spondylosis with vascular compression"
311097013,"Thoracic spondylosis with radiculopathy"
311099011,"Single-level thoracic spondylosis with radiculopathy"
311100015,"Two-level thoracic spondylosis with radiculopathy"
311103018,"Multiple-level thoracic spondylosis with radiculopathy"
311106014,"Lumbosacral spondylosis with radiculopathy"
311108010,"Single-level lumbosacral spondylosis with radiculopathy"
311109019,"Two-level lumbosacral spondylosis with radiculopathy"
311110012,"Multiple-level lumbosacral spondylosis with radiculopathy"
311111011,"Other spondyloses and allied disorders"
311118017,"Spondylosis without myelopathy, NOS"
311119013,"Spondylosis with myelopathy, NOS"
312535012,"[X]Arthrosis"
312536013,"[X]Other polyarthrosis"
312537016,"[X]Other primary coxarthrosis"
312539018,"[X]Other post-traumatic coxarthrosis"
312540016,"[X]Other secondary coxarthrosis, bilateral"
312544013,"[X]Other post-traumatic gonarthrosis"
312545014,"[X]Other secondary gonarthrosis, bilateral"
312549015,"[X]Other primary arthrosis of first carpometacarpal joint"
312552011,"[X]Other secondary arthrosis of first carpometacarpal joint"
312553018,"[X]Other specified arthrosis"
312557017,"[X]Post-traumatic arthrosis of other joints"
312612019,"[X]Other spondylosis with myelopathy"
312613012,"[X]Other spondylosis with radiculopathy"
312614018,"[X]Other spondylosis"
359383011,"Toe osteoarthritis NOS"
359384017,"Foot osteoarthritis NOS"
359385016,"Ankle osteoarthritis NOS"
359388019,"Thumb osteoarthritis NOS"
359389010,"Finger osteoarthritis NOS"
359399017,"Primary generalized osteoarthrosis"
359402016,"Osteoarthritis of spinal facet joint"
359420013,"Osteoarthritis of knee"
359432012,"Lumbar spondylosis"
359433019,"Osteoarthritis of lumbar spine"
400175010,"Generalised osteoarthritis of the hand"
400181019,"Localised osteoarthritis, unspecified, of the lower leg"
400182014,"Osteoarthritis NOS"
400183016,"Osteoarthritis NOS, of the upper arm"
400184010,"Osteoarthritis NOS, of the forearm"
400185011,"Osteoarthritis NOS, of the hand"
400186012,"Osteoarthritis NOS, pelvic region/thigh"
400187015,"Osteoarthritis NOS, of the lower leg"
400188013,"Osteoarthritis NOS, of ankle and foot"
400266016,"Spondylosis and allied disorders"
400267013,"Cervical spondylosis without myelopathy"
400268015,"Thoracic spondylosis without myelopathy"
400269011,"Dorsal spondylosis without myelopathy"
400271011,"Spondylosis NOS"
400355013,"[X]Other primary gonarthrosis"
400356014,"[X]Other secondary gonarthrosis"
400357017,"[X]Other secondary coxarthrosis"
453242017,"Post-traumatic gonarthrosis, unilateral"
457118013,"Localised, primary osteoarthritis of the wrist"
457121010,"Localised, primary osteoarthritis of toe"
457122015,"Localised, primary osteoarthritis of elbow"
508047017,"Osteoarthritis of spine"
1481870016,"Cervical spondylosis"
1481872012,"Thoracic spondylosis"
1492276018,"Osteoarthritis of cervical spine"
1492281010,"Osteoarthritis of thoracic spine"
1776248011,"Osteoarthritis"
2476044012,"Osteoarthritis of spine NOS"
5140481000006113,"Degenerative joint disease of distal interphalangeal joint"
359221000006114,"[X] Unilateral secondary coxarthrosis"
5140711000006112,"Osteoarthritis of first MTPJ (metatarsophalangeal joint)"
41301000006112,"Osteoarthritis NOS, of 1st MTP joint"
736911000006116,"Localised, primary osteoarthritis of the pelvic region/thigh"
5140631000006110,"Degenerative joint disease of ankle"
264471000006113,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
31091000006116,"Osteoarthritis NOS, of lesser MTP joint"
5992551000006114,"Unilateral post-traumatic gonarthrosis"
6028061000006119,"Localized, primary osteoarthritis of elbow"
4809441000006118,"Generalised osteoarthrosis"
4809601000006118,"Localized, primary osteoarthritis of the hand"
5140701000006114,"Degenerative joint disease of first metatarsophalangeal joint"
1785201000006112,"Excepted fr osteoarthritis quality indicators: pt unsuitable"
5140551000006116,"Degenerative joint disease of hip"
3404891000006115,"Spondylosyndesis"
359231000006112,"[X] Unilateral secondary gonarthrosis"
5140391000006118,"Degenerative joint disease of elbow"
4541351000006118,"History of osteoarthritis"
2641181000006110,"Spondylarthrosis"
3594971000006116,"Osteoarthritis of shoulder region"
5140731000006118,"OA - Osteoarthritis of toe joint"
31071000006117,"Osteoarthritis NOS, of IP joint of toe"
6028041000006118,"Localized, primary osteoarthritis of toe"
5140381000006116,"OA - Osteoarthritis of elbow"
4809421000006113,"Generalized osteoarthritis"
18181000006118,"Osteoarthritis of spine"
12719521000006116,"Osteoarthritis NOS, of hip"
819391000006114,"Heberdens' nodes"
240071000006115,"Patellofemoral osteoarthritis"
264481000006111,"Oligoarticular osteoarthritis, unspecified, of shoulder"
359211000006118,"[X] Unilateral primary gonarthrosis"
6478091000006119,"Cervical osteoarthritis"
2853461000006115,"Osteoarthritis - hand joint"
4809521000006112,"Localized, primary osteoarthritis"
4809781000006116,"Secondary localised osteoarthrosis"
5140661000006118,"OA - Osteoarthritis of subtalar joint"
4809621000006111,"Primary localised osteoarthrosis of hand"
823951000006111,"Hip osteoarthitis NOS"
889621000006117,"Arthritis/arthrosis"
6478191000006118,"Thoracic osteoarthritis"
4809881000006114,"Localized, secondary osteoarthritis of the ankle and foot"
889881000006119,"Osteoarthritis - elbow joint"
41261000006115,"Osteoarthritis and allied disorders"
5140291000006112,"Primary generalized hypertrophic osteoarthrosis"
7308771000006118,"Osteoarthritis of pelvis"
5140601000006119,"Knee DJD (degenerative joint disease)"
5502261000006116,"Generalized osteoarthritis of the hand"
757071000006113,"Joint degeneration"
3594951000006114,"Osteoarthritis of shoulder joint"
800731000006117,"Generalised osteoarthritis - OA"
221491000000111,"Elbow osteoarthritis NOS"
5140441000006119,"OA - Osteoarthritis of joint of finger"
4809411000006117,"GOA - Generalized osteoarthritis"
4809861000006116,"Secondary localized osteoarthrosis of hand"
6478111000006111,"CS - Cervical spondylosis"
4809541000006117,"Primary localized osteoarthrosis"
5140361000006114,"Degenerative joint disease of acromioclavicular joint"
221511000000115,"Hip osteoarthritis NOS"
12724861000006117,"Osteoarthritis NOS, other specified site"
990511000006110,"Spondyloses"
1839121000006117,"Osteoarthritis of spinal facet joint"
2641211000006114,"OA - Osteoarthritis of spine"
5140451000006117,"Degenerative joint disease of finger"
5140581000006112,"Degenerative joint disease of knee"
905311000006112,"[RFC] Osteoarthritis"
989361000006114,"Osteoarthritis - hip joint"
370721000000116,"Delivery of rehabilitation for osteoarthritis"
12724851000006119,"Osteoarthritis NOS, of shoulder region"
4809531000006110,"Primary localised osteoarthrosis"
2853471000006110,"Osteoarthrosis of hand"
4809611000006115,"Primary localized osteoarthrosis of hand"
4809871000006111,"Localised, secondary osteoarthritis of the ankle and/or foot"
4815171000006115,"Thoracic spondylosis with root compression"
31031000006115,"Osteoarthritis NOS, of DIP joint of finger"
5140571000006114,"OA - Osteoarthritis of knee"
889891000006116,"Osteoarthritis - wrist joint"
6566821000006111,"Osteoarthrosis"
889911000006119,"Osteoarthritis - hip joint"
31101000006110,"Osteoarthritis NOS, of MCP joint"
12725011000006110,"Osteoarthritis NOS, of knee"
4815111000006112,"Cervical spondylosis with root compression"
4809461000006119,"GOA - Generalised osteoarthritis"
217381000006112,"Post-traumatic arthrosis of first carpometacarpal jt bilat"
54641000006115,"Wrist osteoarthritis NOS"
4809811000006119,"Secondary localized osteoarthrosis of shoulder region"
5140241000006115,"Primary generalised osteoarthritis"
989341000006110,"Osteoarthritis - elbow joint"
1785191000006114,"Exception reporting: osteoarthritis quality indicators"
5140331000006117,"Degenerative arthropathy of spinal facet joint"
4809661000006117,"Localized, primary osteoarthritis of the ankle and foot"
5140411000006118,"OA - Osteoarthritis of wrist"
890831000006111,"Spondyloses"
5140251000006118,"Primary osteoarthritis"
4809821000006110,"Secondary localised osteoarthrosis of shoulder region"
18051000006110,"Osteoarthritis NOS, of PIP joint of finger"
1705871000006118,"Cervical spondylosis"
889921000006110,"Osteoarthritis - knee joint"
12729761000006114,"Osteoarthritis NOS, of wrist"
4809901000006111,"Localized, secondary osteoarthritis of the ankle and/or foot"
932071000006116,"Exacerbation of osteoarthritis"
989351000006112,"Osteoarthritis - wrist joint"
3110351000006113,"Osteoarthritis of first carpometacarpal joint"
12720161000006119,"Localised osteoarthritis, unspecified, of the pelvic region and thigh"
265841000006115,"Oligoarticular osteoarthritis, unspec, of unspecified sites"
3619871000006116,"Spinal osteoarthritis"
5140421000006114,"Degenerative joint disease of wrist"
6566801000006118,"Degenerative joint disease"
7380001000006110,"Osteoarthritis of patellofemoral joint"
4809581000006111,"Primary localized osteoarthrosis of shoulder region"
889931000006113,"Osteoarthritis - ankle/foot"
5140261000006116,"PGOA - Primary generalized osteoarthritis"
41281000006113,"Osteoarthritis NOS"
909181000006117,"[RFC] Osteoarthritis"
5140321000006115,"Degenerative joint disease of spinal facet joint"
6566831000006114,"Degenerative arthropathy"
800751000006112,"Generalised osteoarthritis of multiple sites"
3046461000006119,"Localized osteoarthritis"
4809681000006110,"Localized, primary osteoarthritis of the ankle and/or foot"
4809801000006117,"Localized, secondary osteoarthritis of the shoulder region"
221521000000114,"Knee osteoarthritis NOS"
5140351000006112,"OA - Osteoarthritis of acromioclavicular joint"
2641201000006111,"OA - Osteoarthritis of the spine"
4809571000006113,"Primary localised osteoarthrosis of shoulder region"
130001000006111,"Spondylosis NOS"
5140501000006115,"Degenerative joint disease of proximal interphalangeal joint"
264501000006118,"Oligoarticular osteoarthritis, unspecified, other spec sites"
12758481000006118,"Localized osteoarthritis, unspecified, of the pelvic region and thigh"
736701000006117,"Localised osteoarthritis, unspecified, of other spec site"
889901000006117,"Osteoarthritis - hand joint"
989371000006119,"Osteoarthritis - knee joint"
5572121000006111,"Degenerative joint disease of metacarpophalangeal joint"
2653381000006111,"Spondylosis deformans"
265861000006116,"Oligoarticular osteoarthritis, unspecified, multiple sites"
6566761000006110,"OA - Osteoarthritis"
31041000006113,"Osteoarthritis NOS, of distal radio-ulnar joint"
5140281000006114,"Primary generalized osteoarthrosis"
5140431000006112,"Osteoarthritis of finger joint"
219611000000112,"Osteoarthritis cervical spine"
5140301000006113,"Primary generalised hypertrophic osteoarthrosis"
405841000006115,"[X]Other 2ndry arthrosis/1st carpometacarpal joints,bilaterl"
3594941000006112,"OA - Osteoarthritis of shoulder"
5140691000006114,"OA - Osteoarthritis of first metatarsophalangeal joint"
18121000006117,"Osteoarthritis NOS, of tibio-fibular joint"
5140591000006110,"Gonarthrosis"
6566771000006115,"Degenerative arthritis"
5140221000006110,"PGOA - Primary generalised osteoarthritis"
5140671000006113,"Degenerative joint disease of subtalar joint"
4809851000006118,"Secondary localised osteoarthrosis of hand"
5560451000006117,"Arthritis/arthrosis"
412741000006119,"[X]Other post-traumatic arthrosis/1st carpometacarpal joint"
6566781000006117,"OA - Osteoarthrosis"
3046451000006116,"Localized osteoarthrosis"
736711000006119,"Localised osteoarthritis, unspecified, of shoulder region"
889871000006117,"Osteoarthritis -shoulder joint"
736781000006114,"Localised osteoarthritis, unspecified, pelvic region/thigh"
3838921000006117,"Osteoarthrosis interspinalis"
4809921000006118,"Secondary localized osteoarthrosis of ankle AND/OR foot"
4809771000006119,"Secondary localized osteoarthrosis"
5140741000006111,"Degenerative joint disease of toe joint"
3231081000006116,"Osteoarticular thermography"
4809641000006116,"Localized, primary osteoarthritis of the pelvic region and thigh"
12725571000006110,"Osteoarthritis NOS, of the lower leg"
4809701000006113,"Primary localised osteoarthrosis of ankle AND/OR foot"
3046441000006118,"Localised osteoarthrosis"
3279971000006119,"Lumbar AND/OR sacral osteoarthritis"
736171000006110,"Localised, secondary osteoarthritis of pelvic region/thigh"
4809911000006114,"Secondary localised osteoarthrosis of ankle AND/OR foot"
5140541000006118,"OA - Osteoarthritis of hip"
1785211000006110,"Excepted osteoarthritis quality indicators: informed dissent"
889861000006112,"Osteoarthritis -multiple joint"
265871000006111,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
5140271000006111,"Primary generalized osteoarthritis"
889941000006115,"Osteoarthritis - other joint"
4809761000006114,"Localized, secondary osteoarthritis"
12724881000006110,"Spondylosis NOS"
12759411000006116,"Osteoarthritis of spine NOS"
5502281000006114,"Localized, secondary osteoarthritis of the pelvic region and thigh"
5986511000006111,"Degenerative joint disease of foot"
2674231000006119,"Thoracic spondylosis with cord compression"
12732531000006116,"Osteoarthritis NOS, of elbow"
4809841000006115,"Localized, secondary osteoarthritis of the hand"
5140621000006112,"OA - Osteoarthritis of ankle"
5140211000006119,"Idiopathic osteoarthritis"
4809431000006111,"Generalized osteoarthrosis"
6028021000006113,"Localized, primary osteoarthritis of the wrist"
4809691000006113,"Primary localized osteoarthrosis of ankle AND/OR foot"
18191000006115,"Osteoarthritis spine"
3110361000006110,"Osteoarthritis basilar joint of thumb"
4809561000006118,"Localized, primary osteoarthritis of the shoulder region"
18061000006112,"Osteoarthritis NOS, of sacro-iliac joint"
