Code,Description
302513010,"Acute duodenal ulcer NOS"
302514016,"Chronic duodenal ulcer without mention of complication"
302525013,"Chronic duodenal ulcer with obstruction"
302526014,"Chronic duodenal ulcer unspecified"
302527017,"Chronic duodenal ulcer NOS"
302530012,"Recurrent duodenal ulcer"
302531011,"Unspecified duodenal ulcer"
302532016,"Unspecified duodenal ulcer without mention of complication"
302534015,"Unspecified duodenal ulcer with haemorrhage"
302535019,"Unspecified duodenal ulcer with perforation"
302537010,"Unspecified duodenal ulcer with haemorrhage and perforation"
302538017,"Unspecified duodenal ulcer with obstruction"
302541014,"Unspecified duodenal ulcer NOS"
302542019,"Duodenal ulcer NOS"
302546016,"Acute peptic ulcer"
302547013,"Acute peptic ulcer without mention of complication"
302553013,"Acute peptic ulcer with obstruction"
302554019,"Acute peptic ulcer unspecified"
302555018,"Acute peptic ulcer NOS"
302556017,"Chronic peptic ulcer without mention of complication"
302562010,"Chronic peptic ulcer with obstruction"
302563017,"Chronic peptic ulcer unspecified"
302564011,"Chronic peptic ulcer NOS"
302565012,"Unspecified peptic ulcer"
302566013,"Unspecified peptic ulcer without mention of complication"
302568014,"Unspecified peptic ulcer with haemorrhage"
302569018,"Unspecified peptic ulcer with perforation"
302571018,"Unspecified peptic ulcer with haemorrhage and perforation"
302572013,"Unspecified peptic ulcer with obstruction"
302575010,"Unspecified peptic ulcer NOS"
302576011,"Peptic ulcer NOS"
302585011,"Acute gastrojejunal ulcer"
302586012,"Acute gastrojejunal ulcer without mention of complication"
302592018,"Acute gastrojejunal ulcer with obstruction"
302593011,"Acute gastrojejunal ulcer unspecified"
302594017,"Acute gastrojejunal ulcer NOS"
302595016,"Chronic gastrojejunal ulcer without mention of complication"
302601012,"Chronic gastrojejunal ulcer with obstruction"
302602017,"Chronic gastrojejunal ulcer unspecified"
302603010,"Chronic gastrojejunal ulcer NOS"
302604016,"Unspecified gastrojejunal ulcer"
302606019,"Unspecified gastrojejunal ulcer with haemorrhage"
302608018,"Unspecified gastrojejunal ulcer with perforation"
302611017,"Unspecified gastrojejunal ulcer with obstruction"
302614013,"Unspecified gastrojejunal ulcer NOS"
302615014,"Gastrojejunal ulcer NOS"
302675019,"Healed gastric ulcer leaving a scar"
353273019,"Gastric erosions"
353328012,"Duodenal erosion"
361430016,"Acute peptic ulcer with haemorrhage and perforation"
394147019,"Closure of gastric ulcer NEC"
396345015,"Gastric ulcer NOS"
396346019,"Peptic ulcer - (PU) site unspecified"
397833011,"H/O: peptic ulcer"
410931019,"Suture of ulcer of stomach NEC"
411541019,"H/O: duodenal ulcer"
411542014,"H/O: gastric ulcer"
450479017,"Duodenal ulcer suture"
454252012,"[V] Personal history of gastric ulcer"
457315015,"Multiple gastric ulcers"
459010010,"Endoscopic injection haemostasis of duodenal ulcer"
459013012,"Endoscopic injection haemostasis of gastric ulcer"
470365013,"Acute peptic ulcer with haemorrhage"
474430017,"Acute duodenal ulcer with haemorrhage"
477650018,"Anastomotic ulcer"
484836012,"Perforated chronic gastric ulcer"
486596015,"Chronic duodenal ulcer with haemorrhage AND perforation"
494304013,"Chronic gastrojejunal ulcer with haemorrhage AND perforation"
495273013,"Acute gastric ulcer with haemorrhage AND perforation"
495344012,"Chronic peptic ulcer with haemorrhage"
495535010,"Perforated chronic duodenal ulcer"
497833010,"Chronic gastric ulcer with haemorrhage"
498969017,"Peptic ulcer of oesophagus"
498970016,"Ulcerative oesophagitis"
498977018,"Chronic peptic ulcer with haemorrhage AND perforation"
499386010,"Chronic gastrojejunal ulcer with haemorrhage"
499719010,"Acute gastrojejunal ulcer with haemorrhage"
504674011,"Acute gastrojejunal ulcer with haemorrhage AND perforation"
507303017,"Acute duodenal ulcer with haemorrhage AND perforation"
508524014,"Chronic duodenal ulcer with haemorrhage"
508664015,"Acute gastric ulcer with haemorrhage"
1231704018,"Bleeding chronic gastric ulcer"
1235462014,"Bleeding chronic duodenal ulcer"
1235493010,"Bleeding acute gastric ulcer"
2649532016,"Anti-platelet induced gastric ulcer"
2649534015,"Anti-platelet induced duodenal ulcer"
4784261000006115,"Esophageal ulcer caused by aspirin"
990711000006115,"GU - chronic NOS"
885991000006110,"PU - chronic + perforation"
2937141000006110,"Bleeding duodenal ulcer"
5966151000006117,"Gastric ulcer suture"
3513611000006117,"Gastric ulcer with hemorrhage AND perforation"
3515531000006111,"Ulcer of esophagus due to ingestion of chemical"
2860511000006118,"Pyloric channel ulcer"
863201000006111,"Perf. peptic ulcer closure"
7828471000006118,"NSAID-induced duodenal ulcer"
886011000006114,"PU - chronic NOS"
3515541000006118,"Ulcer of esophagus caused by ingestion of chemical"
906031000006113,"[RFC] Peptic and duodenal ulcers"
5966161000006115,"Suture of ulcer of duodenum"
12724291000006112,"Chronic gastric ulcer NOS"
12722991000006112,"Other specified operation on gastric ulcer"
3095701000006110,"Chronic duodenal ulcer with hemorrhage AND perforation"
3539941000006116,"Acute gastrojejunal ulcer with hemorrhage"
7828461000006113,"Duodenal ulcer caused by non-steroidal anti-inflammatory drug"
886001000006111,"PU - chronic + h'ge + perf."
7011311000006119,"Duodenal ulcer caused by anti-platelet agent"
12724281000006114,"Acute gastric ulcer NOS"
3946051000006115,"DU - Perforated duodenal ulcer"
3550591000006113,"Ulcer of oesophagus due to ingestion of medicines"
2996691000006117,"Esophageal ulcer"
5727681000006119,"Excision of ulcer of duodenum"
990731000006114,"DU - chronic NOS"
2695521000006113,"Acute peptic ulcer with hemorrhage"
502691000006110,"Balfour excision of gastric ulcer"
2752321000006114,"Bleeding gastric ulcer"
345501000006119,"[V]Personal history of peptic ulcer"
3515511000006117,"Corrosive ulcer of oesophagus"
885981000006112,"PU - chronic + haemorrhage"
7828481000006115,"Duodenal ulcer caused by NSAID"
863211000006114,"Gastric ulcer suture"
4058081000006115,"Acute ulcer of stomach"
7023731000006115,"Gastric ulcer caused by anti-platelet agent"
3515491000006111,"Chemical ulcer of esophagus"
885881000006117,"DU - acute NOS"
5497061000006118,"History of peptic ulcer"
863241000006113,"Duodenal ulcer suture"
3912771000006119,"Acute duodenal ulcer with hemorrhage AND perforation"
885961000006119,"PU - acute + h'ge + perf."
3954241000006119,"Chronic duodenal ulcer with hemorrhage"
7011291000006118,"Duodenal ulcer induced by antiplatelet agent"
3340761000006113,"DUD - Duodenal ulcer disease"
4784301000006112,"Barrett ulcer of esophagus"
12720641000006113,"Other specified operation on duodenal ulcer"
7011281000006116,"Duodenal ulcer induced by anti-platelet agent"
3292411000006119,"Acute gastric ulcer with hemorrhage AND perforation"
81501000006111,"Unspec peptic ulcer; unspec haemorrhage and/or perforation"
12730031000006113,"Acute duodenal ulcer NOS"
3236981000006112,"Chronic gastrojejunal ulcer with hemorrhage AND perforation"
554311000006114,"Chronic gastric ulcer with haemorrhage and perforation"
3296621000006114,"Chronic peptic ulcer with hemorrhage"
2709491000006117,"Gastroduodenal ulcer"
7023741000006113,"Gastric ulcer caused by antiplatelet agent"
6593401000006112,"Gastric ulceration"
12728581000006115,"Closure of gastric ulcer NEC"
5966171000006110,"Suture of duodenal ulcer"
2937121000006115,"Duodenal ulcer with haemorrhage"
4784281000006113,"Barrett's ulcer of esophagus"
885831000006118,"GU - chronic + h'ge + perf."
3521501000006114,"Chronic gastrojejunal ulcer with hemorrhage"
885971000006114,"PU - acute NOS"
5574411000006117,"History of gastric ulcer"
6048221000006118,"Endoscopic injection hemostasis of duodenal ulcer"
2709501000006113,"Peptic ulcer disease"
885891000006119,"DU - chronic + haemorrhage"
3946041000006117,"Perforation of duodenal ulcer"
885911000006117,"DU - chronic + h'ge + perf."
12721881000006113,"Acute peptic ulcer NOS"
3515521000006113,"Chemical ulcer of oesophagus"
990721000006111,"DU - acute NOS"
2860501000006116,"Prepyloric gastric ulcer"
2752311000006118,"Gastric ulcer with hemorrhage"
3550621000006110,"Drug-induced ulcer of esophagus"
5727671000006117,"Duodenal ulcer excision"
6593381000006112,"Stomach ulcer"
5574391000006117,"History of duodenal ulcer"
885921000006113,"DU - chronic NOS"
2597741000006114,"Peptic ulceration of oesophagus"
3958881000006116,"Acute gastric ulcer with hemorrhage"
885841000006111,"GU - chronic NOS"
885771000006112,"GU - acute + haemorrhage"
4058101000006111,"Chronic ulcer of stomach"
81301000006118,"Unspec duodenal ulcer; unspec haemorrhage and/or perforation"
863271000006117,"Duodenal ulcer excision"
2755641000006118,"GJU - Gastrojejunal ulcer"
1562921000006116,"Non steroidal anti inflammatory drug induced gastric ulcer"
2597731000006116,"Peptic ulcer of esophagus"
2656531000006112,"Perforation of gastric ulcer"
885931000006111,"Peptic ulcer NOS = PU"
362951000000115,"Oversew of blood vessel of duodenal ulcer"
221001000000111,"Gastric ulcer - (GU)"
267181000006111,"Oesophageal ulcer due to chemicals"
121891000006117,"Stress ulcer NOS"
2996701000006117,"OU - Oesophageal ulcer"
3958891000006118,"Acute gastric ulcer with bleeding"
3340781000006115,"DU - Duodenal ulcer"
2709511000006111,"Peptic ulceration"
3941511000006117,"Fungal ulcer of esophagus"
81311000006115,"Unspec gastric ulcer; unspec haemorrhage and/or perforation"
344611000006119,"[V]Personal history of duodenal ulcer"
3739191000006114,"Chronic gastric ulcer with hemorrhage AND with perforation"
3550601000006117,"Ulcer of esophagus due to ingestion of medicines"
885901000006115,"DU - chronic + perforation"
2656521000006114,"GU - Perforated gastric ulcer"
885781000006110,"GU - acute + perforation"
6593391000006110,"GU - Gastric ulcer"
2597751000006111,"Peptic ulceration of esophagus"
317711000000115,"Anti-platelet induced duodenal ulcer NOS"
2704011000006118,"Acute duodenal ulcer with hemorrhage"
885951000006116,"PU - acute + perforation"
885851000006113,"DU - acute + haemorrhage"
2709521000006115,"PUD - Peptic ulcer disease"
81331000006114,"Unspec gastrojejunal ulcer; unspec haemorrhage/perforation"
3496021000006116,"Chronic peptic ulcer with hemorrhage AND perforation"
7023701000006111,"Gastric ulcer induced by anti-platelet agent"
221011000000113,"Gastrojejunal ulcer (GJU)"
885821000006116,"GU - chronic + perforation"
5727701000006116,"Stomach ulcer excision"
1562931000006118,"Non steroidal anti inflammatory drug induced gastric ulc NOS"
2996711000006119,"OU - Esophageal ulcer"
2996671000006118,"Ulcer of esophagus"
3430281000006116,"Chronic gastric ulcer with hemorrhage"
7828501000006113,"Duodenal ulcer induced by non-steroidal anti-inflammatory drug"
885811000006112,"GU - chronic + haemorrhage"
3389751000006112,"Jejunal ulceration"
3823411000006113,"Acute gastrojejunal ulcer with hemorrhage AND perforation"
4784381000006115,"ADU - Acute duodenal ulcer"
885801000006114,"GU - acute NOS"
632091000006116,"Duodenal ulcer - (DU)"
1562951000006113,"Non steroidal anti inflammatory drug induced duoden ulc NOS"
4194481000006117,"Acute peptic ulcer with hemorrhage and perforation"
7023711000006114,"Gastric ulcer induced by antiplatelet agent"
3515501000006115,"Corrosive ulcer of esophagus"
4784241000006119,"Esophageal ulcer due to aspirin"
317691000000117,"Anti-platelet induced gastric ulcer NOS"
885871000006115,"DU - acute + h'ge + perf."
885941000006118,"PU - acute + haemorrhage"
81321000006111,"Unspec gastrojejunal ulcer with haemorrhage and perforation"
885861000006110,"DU - acute + perforation"
2709531000006117,"PU - Peptic ulcer"
118251000006114,"Suture of duodenal ulcer not elsewhere classified"
12725241000006116,"Chronic duodenal ulcer NOS"
12729731000006117,"Chronic peptic ulcer NOS"
1562941000006111,"Non steroidal anti inflammatory drug induced duodenal ulcer"
5966141000006119,"Suture of gastric ulcer"
7828491000006117,"Duodenal ulcer induced by NSAID"
863221000006118,"Stomach ulcer excision"
11902881000006118,"Duodenal ulcer with hemorrhage"
3515481000006113,"Ulcer of oesophagus due to ingestion of chemical"
4784251000006117,"Oesophageal ulcer caused by aspirin"
6048251000006110,"Endoscopic injection hemostasis of gastric ulcer"
2996681000006115,"Oesophageal ulcer"
7011321000006110,"Duodenal ulcer caused by antiplatelet agent"
7230051000006110,"Ulcerative esophagitis"
76511000006111,"Unspecified gastrojejunal ulcer without mention complication"
885791000006113,"GU - acute + h'ge + perf."
988081000006114,"Duodenal ulcer excision"
3515551000006116,"Ulcer of oesophagus caused by ingestion of chemical"
267191000006114,"Oesophageal ulcer due to medicines"
