Code,Description
1722421000000110,"Asthma causes night time symptoms 1 to 2 times per week"
2423691000000114,"Telehealth asthma monitoring"
1722501000000119,"Asthma causes symptoms most nights"
2131281000000114,"Asthma trigger - perfume"
7627241000006119,"Acute exacerbation of asthma"
7030311000006117,"IgE-mediated allergic asthma"
1807921000006117,"Asthma causes night time symptoms less than 2 times per month"
1855521000006111,"Asthma monitoring in primary care"
8061051000006114,"Asthma trigger - emotion"
1947611000006119,"Asthma monitoring SMS text message 3rd invitation"
2460351000000111,"Severe asthma exacerbation risk assessment"
8060811000006111,"Asthma trigger - seasonal"
16091000000110,"Asthma monitoring admin.NOS"
1811901000006116,"Number days absent from school due to asthma in past 6 month"
885291000006115,"Extrinsic asthma - atopy"
655601000006113,"Exercise induced asthma"
137491000000115,"Excepted from asthma quality indicators: Informed dissent"
8109041000006116,"Asthma trigger - pollen"
3005811000006119,"Exercise induced asthma"
5492451000006111,"Asthma due to internal immunological process"
1739161000000118,"Asthma trigger - tobacco smoke"
1821531000006112,"Frequent asthma exacerbations"
5054341000006110,"Late-onset asthma"
3894091000006115,"Cotton-dust asthma"
1880051000006113,"Asthma management plan declined"
7628271000006114,"Acute exacerbation of extrinsic asthma"
856051000006115,"Asthma control unsatisfactory"
2328001000000113,"Childhood Asthma Control Test"
5492441000006114,"Non-allergic asthma"
856031000006110,"Asthma stable < 3 months"
3425371000006117,"Wood dust asthma"
6648991000006117,"Asthma education"
1807941000006112,"Asthma causes night time asthma symptoms weekly or more often"
1947591000006113,"Asthma monitoring SMS text message 1st invitation"
496361000006119,"Asthma monitor verbal invite"
149741000006116,"Sequoiosis (red-cedar asthma)"
1708151000006113,"Asthma Control Test score"
856041000006117,"Asthma stable > 3 months"
983771000006118,"Work aggravated asthma"
2973091000006113,"Miners' asthma"
496351000006116,"Asthma monitor phone invite"
8465401000006111,"Life threatening acute exacerbation of non-allergic asthma"
4781531000006113,"Asthmatic"
2004281000006115,"One month supply of asthma medication sighted"
6724151000006111,"Asthma care"
6298421000006116,"Eosinophilic asthma"
3425351000006110,"Wood-workers' asthma"
797211000006117,"Further asthma - drug prevent."
1768981000000110,"Asthma never causes night symptoms"
1739171000000113,"Asthma trigger - warm air"
3005801000006117,"EIA - Exercise-induced asthma"
496491000006117,"Asthma resolved"
1118291000000110,"Asthma control test"
1739871000006114,"Health education - structured patient focused asthma discuss"
11639701000006115,"Asthma nurse specialist telephone encounter"
2811000033116,"Drugs For Prophylaxis Of Asthma"
660351000006118,"Extrinsic (atopic) asthma"
305611000000115,"Asthma trigger - animals"
1947601000006117,"Asthma monitoring SMS text message 2nd invitation"
4723761000006117,"Emergency hospital admission for asthma"
8335581000006118,"Asthma monitoring invitation short message service text message"
8320691000006113,"Childhood Asthma Control Test score"
8109021000006111,"Asthma trigger - exercise"
12008791000006115,"Mini Asthma Quality of Life Questionnaire score"
7030351000006116,"Immunoglobulin E-mediated allergic asthma"
655611000006111,"Exercise induced asthma"
1176461000000114,"Patient has a written asthma personal action plan"
9317331000006113,"Asthma-COPD overlap syndrome (ACOS)"
2297651000000118,"Asthma management plan declined"
1807931000006119,"Asthma causes night time symp more than 2 times a month,not wkly"
8465391000006114,"Life threatening acute exacerbation of intrinsic asthma"
1880001000006114,"No change in asthma management plan"
11999511000006117,"ACQ (Asthma Control Questionnaire) score"
7272271000006114,"Asthma control test score"
1139011000000112,"Asthma control questionnaire"
955631000006116,"Occupational asthma"
636251000000114,"Asthma trigger - damp"
6512381000006116,"Atopic asthma"
8109091000006113,"Asthma trigger - warm air"
6720721000006111,"Asthmatic bronchitis"
1909551000006115,"Asthma monitoring invitation SMS text message sent"
496331000006111,"Asthma monitor 3rd letter"
1821501000006116,"Frequent night time asthma symptoms"
2460311000000112,"At risk of severe asthma exacerbation"
8060791000006112,"Asthma trigger - respiratory infection"
21611000000113,"Asthma monitoring admin."
1807891000006111,"Asthma causes daytime asthma symptoms less than weekly"
496321000006113,"Asthma monitor 2nd letter"
2004171000006113,"Advance supply of asthma medication"
496311000006117,"Asthma monitor 1st letter"
8060841000006110,"Asthma trigger - animal"
2117771000000117,"Asthma self-management plan agreed"
1821511000006118,"Infrequent asthma exacerbations"
1739131000000111,"Asthma trigger - airborne dust"
8109071000006112,"Asthma trigger - tobacco smoke"
636311000000117,"Asthma trigger - seasonal"
7030341000006118,"IgE mediated allergic asthma"
1722651000000119,"Asthma limits activities 1 to 2 times per week"
1722731000000116,"Asthma limits activities most days"
6550131000006111,"Nocturnal asthma"
1012731000006119,"Adverse reaction to Drugs For Prophylaxis Of Asthma"
1909541000006117,"Asthma monitoring invitation email"
26101000000112,"Asthma clinic administration"
145961000006117,"Severe asthma attack"
3435971000006119,"Industrial asthma"
3494911000006116,"Silo-workers' asthma"
2708621000006112,"Stripper's asthma"
1722581000000112,"Asthma limits activities 1 to 2 times per month"
636271000000117,"Asthma trigger - emotion"
12485061000006112,"Emergency admission, asthma"
636291000000118,"Asthma trigger - respiratory infection"
1139051000000111,"Mini asthma quality of life questionnaire"
1927091000006116,"Asthma monitorng invit SMS (short message servce) txt messge"
1176501000000114,"Health education - asthma self management"
1739151000000116,"Asthma trigger - pollen"
3425381000006119,"Saw dust asthma"
2115631000000117,"Asthma self-management plan review"
7628281000006112,"Acute exacerbation of immunoglobulin E-mediated allergic asthma"
2004181000006111,"Repeat prescription for asthma medication sighted"
2010031000006116,"Acute infective exacerbation of asthma"
471931000006114,"Adverse reaction to theophylline (asthma)"
4540771000006118,"History of asthma"
1739141000000119,"Asthma trigger - exercise"
929091000006111,"Aspirin induced asthma"
8109001000006118,"Asthma trigger - airborne dust"
2010041000006114,"Acute non-infective exacerbation of asthma"
11903851000006115,"Severe asthma attack"
1859261000006117,"Date of asthma diagnosis"
1855531000006114,"Asthma monitoring in secondary care"
2871881000006113,"Red-cedar asthma"
8061011000006113,"Asthma trigger - cold air"
908841000006111,"[RFC] Asthma"
636231000000119,"Asthma trigger - cold air"
7030321000006113,"IgE mediated asthma"
905331000006118,"[RFC] Asthma"
1139131000000117,"Under care of asthma specialist nurse"
1821521000006114,"Occasional asthma exacerbations"
1916511000006114,"Access to online patient asthma education given"
2379801000000110,"Asthma monitoring invitation email"
8026991000006117,"DNA (did not attend) asthma clinic"
1753401000006117,"Asthma review using Royal College of Physicians three questions"
2240591000000119,"Chronic asthma with fixed airflow obstruction"
1807901000006110,"Asthma causes daytime symptoms more than weekly, less than daily"
