Code,Description
511641000006112,"Bile duct calculus + acute cholecystitis and no obstruction"
551611000006117,"Cholelithiasis NOS"
4058681000006112,"Gallstone pancreatitis"
2914881000006114,"Biliary calculus with cholecystitis"
798031000006117,"Gallbladder calculus without mention cholecystitis + obstruc"
886531000006111,"Calculus of bile duct"
5594061000006115,"Percutaneous fragmentation of bile duct stone"
8016471000006118,"Acute cholecystitis due to biliary calculus"
5493091000006117,"Biliary calculus"
6749861000006115,"History of cholelithiasis"
12489641000006115,"H/O: gall stones"
6012921000006117,"Gallbladder and bile duct stones"
3612481000006111,"Choledocholithiasis with chronic cholecystitis"
551561000006115,"Choledocholithotomy NEC"
797951000006114,"Gallbladder calculus with acute cholecystitis + obstruction"
6426471000006113,"Removal of gallstone from bile duct"
864501000006110,"Cholecystolithotomy"
270901000006111,"O/E: gall stone"
4787701000006116,"Calculus of bile duct with acute cholecystitis"
5087341000006110,"Cholecystolithiasis"
511741000006118,"Bile duct calculus without cholecystitis, no obstruction"
3809011000006110,"Removal of gallstones from small intestine"
4610361000006114,"On examination - pigment gallstone"
270801000006117,"O/E: cholesterol gall stone"
