Code,Description
271012017,"Open tricuspid valvotomy"
271015015,"Open pulmonary valvotomy"
271016019,"Other specified open specified incision of valve of heart"
271020015,"Closed heart valvotomy"
271022011,"Closed incision of heart valve"
271027017,"Other specified closed incision of valve of heart"
271028010,"Closed incision of valve of heart NOS"
271029019,"Other open operations on valve of heart"
271030012,"Annuloplasty of mitral valve"
271036018,"Annuloplasty of valve of heart NEC"
271037010,"Excision of vegetations of valve of heart"
271038017,"Other specified other open operation on valve of heart"
271039013,"Other open operation on valve of heart NOS"
271043012,"Percutaneous transluminal mitral valvotomy"
271044018,"Percutaneous transluminal aortic valvotomy"
271045017,"Percutaneous transluminal tricuspid valvotomy"
271046016,"Percutaneous transluminal pulmonary valvotomy"
271052015,"Therapeutic transluminal operation on heart valve NOS"
271054019,"Infundibulectomy of heart using patch"
271055018,"Infundibulectomy of heart NEC"
271057014,"Repair of subaortic stenosis"
271062010,"Other operations on structure adjacent to valve of heart"
271064011,"Operation on structure adjacent to valve of heart NOS"
271066013,"Heart valve and adjacent structures operations NOS"
271184013,"Inspection of valve of heart"
272187015,"Repair of valve of vein"
272190014,"Transposition of valve of vein"
272192018,"Interposition of valve of vein"
272193011,"Other specified repair of valve of vein"
272194017,"Repair of valve of vein NOS"
273084016,"Hook ablation of posterior urethral valve"
287257017,"Syphilitic endocarditis of unspecified valve"
287258010,"Syphilitic endocarditis of mitral valve"
287260012,"Syphilitic endocarditis of tricuspid valve"
287261011,"Syphilitic endocarditis of pulmonary valve"
287262016,"Syphilitic endocarditis of heart valve NOS"
299591014,"Mitral stenosis with insufficiency"
299592019,"Mitral stenosis with regurgitation"
299593012,"Mitral stenosis with incompetence"
299596016,"Mitral valve disease NOS"
299597013,"Rheumatic aortic valve disease NOS"
299602018,"Diseases of mitral and aortic valves"
299603011,"Mitral and aortic stenosis"
299604017,"Mitral stenosis and aortic insufficiency"
299605016,"Mitral stenosis and aortic regurgitation"
299606015,"Mitral stenosis and aortic incompetence"
299607012,"Mitral incompetence and aortic stenosis"
299608019,"Mitral regurgitation and aortic stenosis"
299609010,"Mitral insufficiency and aortic stenosis"
299610017,"Mitral and aortic incompetence"
299611018,"Mitral and aortic insufficiency"
299612013,"Mitral and aortic regurgitation"
299613015,"Multiple mitral and aortic valve involvement"
299614014,"Mitral and aortic valve disease NOS"
299615010,"Other chronic rheumatic endocardial disease"
299616011,"Tricuspid valve disease NEC"
299618012,"Rheumatic tricuspid stenosis and incompetence"
299619016,"Rheumatic tricuspid stenosis and regurgitation"
299620010,"Rheumatic tricuspid stenosis and insufficiency"
299621014,"Tricuspid stenosis, cause unspecified"
299622019,"Tricuspid insufficiency, cause unspecified"
299623012,"Tricuspid stenosis and insufficiency, cause unspecified"
299624018,"Rheumatic tricuspid valve disease NOS"
299626016,"Rheumatic pulmonary valve disease NOS"
299630018,"Other specified chronic rheumatic heart disease"
299980014,"Mitral incompetence, non-rheumatic"
299981013,"Mitral incompetence, cause unspecified"
299984017,"Mitral valve disorders NOS"
299985016,"Aortic incompetence, non-rheumatic"
299986015,"Aortic regurgitation, non-rheumatic"
299987012,"Aortic insufficiency, non-rheumatic"
299988019,"Aortic stenosis, non-rheumatic"
299989010,"Aortic incompetence alone, cause unspecified"
299990018,"Aortic stenosis alone, cause unspecified"
299991019,"Aortic valve stenosis with insufficiency"
299992014,"Aortic valve disorders NOS"
299993016,"Tricuspid valve disorders, non-rheumatic"
299994010,"Tricuspid incompetence, non-rheumatic"
299995011,"Tricuspid insufficiency, non-rheumatic"
299996012,"Tricuspid regurgitation, non-rheumatic"
299997015,"Tricuspid stenosis, non-rheumatic"
300000019,"Tricuspid valve disorders NOS"
300001015,"Pulmonary incompetence, non-rheumatic"
300002010,"Pulmonary regurgitation, non-rheumatic"
300003017,"Pulmonary insufficiency, non-rheumatic"
300008014,"Pulmonary stenosis, non-rheumatic"
300009018,"Pulmonary incompetence, cause unspecified"
300010011,"Pulmonary stenosis, cause unspecified"
300011010,"Pulmonary valve stenosis with insufficiency"
300012015,"Pulmonary valve disorders NOS"
300014019,"Disorders of both aortic and tricuspid valves"
300015018,"Disorders of both mitral and tricuspid valves"
300016017,"Combined disorders of mitral, aortic and tricuspid valves"
300020018,"Endocarditis, valve unspecified"
300021019,"Incompetence of unspecified heart valve"
300022014,"Stenosis of unspecified heart valve"
300023016,"Chronic cardiac valvulitis NOS"
300024010,"Endocarditis, valve unspecified, OS"
300027015,"Endocarditis, valve unspecified, NOS"
300863016,"[X]Other mitral valve diseases"
300864010,"[X]Other rheumatic aortic valve diseases"
300865011,"[X]Other tricuspid valve diseases"
300866012,"[X]Other multiple valve diseases"
300868013,"[X]Multiple valve disease, unspecified"
300893010,"[X]Other aortic valve disorders"
300895015,"[X]Other pulmonary valve disorders"
300896019,"[X]Mitral valve disorders in diseases classified elsewhere"
300897011,"[X]Aortic valve disorders in diseases classified elsewhere"
313349014,"Pulmonary valve anomaly, unspecified"
313351013,"Congenital atresia of the pulmonary valve"
313352018,"Hypoplasia of pulmonary valve"
313353011,"Congenital atresia of pulmonary valve NOS"
313355016,"Congenital fusion of pulmonary valve segment"
313356015,"Congenital pulmonary stenosis NOS"
313360017,"Other pulmonary valve anomalies"
313363015,"Supernumerary pulmonary valve cusps"
313364014,"Other pulmonary valve anomaly NOS"
313369016,"Ebstein's anomaly"
313373018,"Congenital aortic valve insufficiency, unspecified"
313374012,"Congenital aortic valve insufficiency NOS"
313375013,"Congenital mitral stenosis, unspecified"
313377017,"Supernumerary cusps of the mitral valve"
313378010,"Congenital mitral stenosis NOS"
313382012,"Subaortic stenosis"
313386010,"Pulmonary infundibular stenosis"
313425010,"Atresia of heart valve NEC"
313429016,"Supernumerary heart valve cusps NEC"
313431013,"Fusion of mitral valve cusps"
313439010,"Unspecified anomaly of heart valve"
315681012,"[X]Other congenital malformations of pulmonary valve"
315682017,"[X]Other congenital malformations of tricuspid valve"
315698012,"[X]Congenital malformation of tricuspid valve, unspecified"
324807017,"Mechanical complication of heart valve prosthesis"
348739017,"Bjork-Shiley prosthetic replacement of mitral valve"
348762015,"De Vega tricuspid annuloplasty"
348798011,"Closure of tricuspid valve"
348801017,"Tricuspid valvectomy"
348861015,"Aortoventriculoplasty"
348887015,"Closure of pulmonary valve"
348898019,"Pulmonary valvectomy"
349007011,"Open truncal valvotomy"
349010016,"Replacement of truncal valve"
350386010,"Syphilitic valve disease"
374104011,"Aortic valve calcification"
374120018,"Mitral valve leaf prolapse"
374225019,"Aortic valve gradient"
377169013,"Fusion of tricuspid valve cusps NEC"
377170014,"Congenital insufficiency of heart valve NEC"
377722014,"Preductal aortic stenosis"
377727015,"Postductal aortic stenosis"
377990018,"Congenital ureteric valves"
378009012,"Congenital posterior urethral valves"
378010019,"Congenital urethral posterior valvular stricture"
380304017,"Benign neoplasm of ileocaecal valve"
394276014,"Plastic repair of mitral valve"
394277017,"Plastic repair of aortic valve"
394278010,"Plastic repair of tricuspid valve"
394279019,"Plastic repair of pulmonary valve"
394280016,"Plastic repair of unspecified valve of heart"
394281017,"Prosthetic replacement of valve of heart NEC"
394282012,"Open incision of valve of heart NOS"
394285014,"Annuloplasty of tricuspid valve"
395750017,"Rheumatic endocarditis NOS"
400804011,"Fusion of heart valve cusps NEC"
400877017,"Congenital urethral valvular stricture"
410957016,"Replacement of unspecified valve of heart"
410959018,"Heart valvotomy NEC"
411097012,"Hofmeister valved gastrectomy"
415402011,"Syphilitic endocarditis of aortic valve"
445834018,"Drainage of ventricle of brain using Holter valve"
460646014,"[V]Heart valve transplanted"
460658014,"[V]Has artificial heart valve"
460696010,"[V]Presence of prosthetic heart valve"
461520010,"[X]Presence of other heart valve replacement"
474766017,"Closed tricuspid valvotomy"
476087017,"Operation on papillary muscle"
499818013,"Closed mitral valvotomy"
505490010,"Closed pulmonary valvotomy"
505828015,"Rheumatic mitral valve disease"
1219795015,"Closed aortic valvotomy"
1222306011,"Tricuspid incompetence, cause unspecified"
1222307019,"Tricuspid regurgitation, cause unspecified"
1222308012,"Tricuspid stenosis and regurgitation, cause unspecified"
1222309016,"Tricuspid stenosis and incompetence, cause unspecified"
1222314017,"Aortic insufficiency alone, cause unspecified"
1222315016,"Aortic regurgitation alone, cause unspecified"
1222316015,"Pulmonary regurgitation, cause unspecified"
1222317012,"Pulmonary insufficiency, cause unspecified"
1222319010,"Insufficiency of unspecified heart valve"
1222320016,"Regurgitation of unspecified heart valve"
1227426018,"Mitral incompetence - rheumatic"
1227675011,"[V]Has cerebrospinal fluid valve in situ"
1228148017,"Rheumatic pulmonary insufficiency"
1228441015,"Congenital tricuspid stenosis"
1232103019,"Aortic stenosis"
1232958015,"Tricuspid incompetence - rheumatic"
1232960018,"Rheumatic tricuspid insufficiency"
1234202016,"Aortic incompetence - rheumatic"
1234383014,"Mitral stenosis"
1235697018,"Fused commissure of the mitral valve"
1478969019,"Mitral valvuloplasty"
1495489016,"Rheumatic pulmonary stenosis and insufficiency"
2471474013,"Mitral valve prolapse"
2478805011,"Percutaneous transluminal valvuloplasty"
2535810014,"Congenital insufficiency of the pulmonary valve"
2536641017,"Tricuspid valvuloplasty"
2675255018,"Congestive heart failure due to valvular disease"
2675435016,"Closure of aorto-left ventricular tunnel"
2675832010,"Repair of tetralogy of Fallot with absent pulmonary valve"
2676342012,"Bag valve mask ventilation"
2692588013,"Replacement of valved cardiac conduit"
2693780012,"Revision of plastic repair of truncal valve"
2695640010,"Aortoventriculoplasty with pulmonary valve autograft"
5042451000006110,"Excision of pulmonary valve"
2776311000006119,"Cardiac valve"
2540081000006113,"Remnants of valves of sinus venosus"
865121000006112,"Heart valve operation NOS"
884011000006119,"Rheumatic mitral disease NOS"
5043291000006112,"Repair of truncal valve"
4824861000006114,"Subvalvular stenosis"
297501000006112,"Nonrheumatic tricuspid valve stenosis with insufficiency"
4870981000006115,"Infection of prosthetic valve"
3740531000006110,"Pulmonic valve disorder"
5972751000006113,"Incision of heart valve"
2568561000006119,"Congenital tricuspid valve abnormality"
3865011000006111,"Rheumatic mitral valve changes"
754521000033111,"Catheter valve with integral bag"
3897331000006113,"Rheumatic pulmonary valve stenosis with regurgitation"
3985511000006112,"Pulmonic valve incompetence"
5041611000006117,"AV - Aortic valve operation"
2781811000006113,"Rheumatic aortic stenosis with incompetence"
465751000000116,"Repair of valve of heart NEC"
3304441000006118,"Rheumatic disease of tricuspid valve"
2776331000006113,"Valve of heart"
8087541000006111,"History of heart valve repair with prosthesis"
865141000006117,"Heart valve replacement-graft"
3360361000006119,"Excision and replacement of mitral valve"
55901000006111,"Xenograft replacement of mitral valve"
6460761000006119,"Repair of pulmonary valve"
3243361000006114,"Right atrioventricular valve"
884031000006113,"RH. aortic stenosis + insuffic"
3740551000006115,"PVD - Pulmonary valve disease"
193911000006111,"Pulmonary stenosis, cause unspecified"
1140231000006114,"Adverse reaction to Catheter Valve"
583691000006118,"Congenital malformation of tricuspid valve, unspecified"
3985461000006114,"Pulmonic valve insufficiency"
636731000006119,"Edwards prosthetic replacement of mitral valve"
989141000006112,"Non-rheumatic aortic sclerosis"
12717041000006110,"Multiple mitral and aortic valve involvement"
740161000006116,"Infect and inflammatory reaction due to cardiac valve pros"
5041501000006116,"Resection of tricuspid valve"
4824821000006115,"Ebsteins anomaly"
3671491000006114,"Rheumatic aortic valve obstruction"
3050731000006118,"Aortic valve"
3643551000006119,"Cardiac valvular malformation"
4777011000006111,"Pulmonary valve stenosis, nonrheumatic"
884051000006118,"Mitral + aortic valve disease"
4665011000006119,"MVA - Mitral valve annuloplasty"
600591000006116,"Creation of valved conduit between right atrium+pulm artery"
45491000006113,"Operation on structure adjacent to heart valve OS"
5560081000006119,"Non-rheumatic heart valve disorder"
204241000006119,"Prosthetic replacement of tricuspid valve"
2981761000006110,"Congenital insufficiency of mitral valve"
526141000006115,"Brock pulmonary valvulotomy"
600661000006113,"Creation valved conduit between heart atrium and ventricle"
5294291000006112,"Rupture of mitral valve leaflet"
488451000006114,"Aortic regurgitation - rheumatic"
2405001000000116,"Insertion of endobronchial valve"
3128721000006114,"Pulmonary valve"
989091000006116,"Mitral + aortic valve disease"
643301000006115,"Endoscopic destruction of posterior urethral valve"
1547111000006119,"Excision of supramitral ring"
2691341000006112,"Rheumatic disease of aortic valve"
429571000006116,"[X]Tricuspid valve disorders/diseases CE"
2504401000006110,"Heart valve disorder"
3980801000006118,"Mitral valve"
400161000006117,"[X]Nonrheumatic tricuspid valve disorder, unspecified"
3985481000006116,"Pulmonary valve incompetence"
4653311000006114,"Changing of tracheo-esophageal valve"
3985621000006117,"Rheumatic pulmonary valve stenosis"
4824801000006113,"Ebstein's malformation of tricuspid valve"
3084011000006113,"Congenital stenosis of tricuspid valve"
4214601000006113,"Valvuloplasty of aortic valve"
989101000006110,"RH. tricuspid valve disease"
488521000006118,"Aortic valve disorders"
168541000006110,"Rheumatic pulmonary stenosis"
176251000006117,"Remove obstruction from structure adjacent to valve of heart"
465571000000117,"Mitral valve repair NEC"
355861000000113,"Other specified excision of valve of heart"
3422461000006111,"PVS - Pulmonary valve stenosis"
2903301000006111,"TVR - Tricuspid valve replacement"
87501000006118,"Tricuspid regurgitation - rheumatic"
2540111000006119,"Chiari network of venous valves"
1137091000006115,"Adverse reaction to Catheter valve with integral bag"
4664581000006117,"Xenograft mitral valve replacement"
596081000006119,"Correct Fallot tetralogy- valved right ventr outflow conduit"
379761000006111,"[X]Endocarditis,valve unspecified,in diseases CE"
4824661000006113,"Congenital malformation of pulmonary valve"
4664781000006112,"Pericardial pulmonary valve replacement"
4668581000006114,"Interposition of venous valve"
3524871000006115,"Congenital atresia of tricuspid valve"
3288481000006112,"Mitral valve incompetence"
336031000006112,"[SO]Valve of heart"
3049631000006118,"Rheumatic pulmonary valve incompetence"
465521000000116,"Tricuspid valve repair NEC"
297491000006116,"Nonrheumatic tricuspid valve disorder, unspecified"
4664721000006113,"Repair of Ebstein's anomaly of tricuspid valve"
4214621000006115,"Repair of aortic valve"
4664571000006115,"Allograft mitral valve replacement"
538921000006110,"Carpentier prosthetic replacement of mitral valve"
4664801000006111,"Replacement of pulmonary valve with prosthesis"
193991000006118,"Pulmonary valve disorders"
884321000006113,"Non-rheum. pulmonary regurg."
5335631000006114,"PUV - Posterior urethral valve"
514511000006110,"Bjork-Shiley prosthetic replacement of mitral valve"
3308121000006114,"Tricuspid valve stenosis"
4664561000006110,"Homograft mitral valve replacement"
3794891000006110,"MS - Mitral stenosis"
399141000006119,"[X]Multiple valve disorders/diseases CE"
336041000006119,"[SO]Valve of heart NEC"
4824641000006114,"PV - Congenital pulmonary valve abnormality"
3478251000006112,"Aortic valve insufficiency"
354891000000118,"Truncal valve repair"
3288531000006110,"Mitral insufficiency"
376401000000119,"Endoscopic destruction of urethral valves"
2919561000006117,"Excision and replacement of aortic valve"
5332111000006119,"Aortic valve ring hypoplasia"
3049611000006112,"Rheumatic pulmonary valve insufficiency"
2919571000006112,"AVR - Aortic valve replacement"
818841000006115,"Heart valve disorders - non rheumatic"
2540101000006117,"Filigreed network of venous valves"
4664661000006111,"Replacement of aortic valve with prosthesis"
1547181000006114,"Aortic root replac us pul val auto ri vent pulm art val cond"
465381000000114,"Aortic valve repair NEC"
3478261000006114,"Aortic valve incompetence"
694371000006117,"Multiple valve diseases"
884261000006112,"Non-rheumatic valvular disease"
4424221000006110,"Closed heart valvotomy of tricuspid valve"
5503471000006117,"SVAS - Supravalvar aortic stenosis"
4664671000006116,"Homograft tricuspid valve replacement"
3980811000006115,"Left atrioventricular valve"
4776901000006112,"Tricuspid valve stenosis, nonrheumatic"
4775551000006111,"Non-rheumatic mitral valve stenosis"
4668541000006115,"Venous valve transplantation"
6426351000006110,"Valvuloplasty of mitral valve"
884311000006117,"Non-rheum. tricuspid stenosis"
3308141000006119,"TS - Tricuspid stenosis"
478011000006110,"Allograft replacement of mitral valve"
12728231000006119,"Rheumatic tricuspid valve disease NOS"
2602511000006114,"Closed heart valvotomy of mitral valve"
4664711000006117,"Mechanical prosthetic tricuspid valve replacement"
4193431000006116,"Tricuspid valve insufficiency"
12458411000006116,"[V]Has cerebrospinal fluid valve in situ"
355701000000115,"Operations on mitral subvalvar apparatus"
335521000006113,"[SO]Tricuspid valve"
2504421000006117,"Heart valve disease"
2739271000006114,"Congenital insufficiency of pulmonary valve"
6426371000006117,"TVR - Tricuspid valve repair"
884271000006117,"Non-rheum. mitral incompetence"
4664691000006115,"Xenograft tricuspid valve replacement"
105301000006111,"Therapeutic transluminal operation on heart valve OS"
2504431000006119,"Disorder of heart valve"
3695691000006118,"Operation on heart valve"
5042331000006110,"Oversewing of pulmonary valve"
783781000006111,"Implant of heart valve prosthesis + complication, no blame"
3643561000006117,"Congenital heart valve abnormality"
478031000006116,"Allograft replacement of pulmonary valve"
6426361000006112,"Repair of tricuspid valve"
3151061000006112,"Heart valve incompetence"
488551000006110,"Aortic valve opening restricted"
3308131000006112,"Tricuspid stenosis"
333581000006113,"[SO]Specified valve of heart NEC"
3695701000006118,"Operative procedure on heart valve"
4668551000006118,"Venous valve transposition"
4824911000006116,"Subvalvular pulmonic stenosis"
4542781000006116,"History of artificial heart valve"
4775711000006115,"Rheumatic tricuspid valve stenosis with regurgitation"
116861000006111,"Supra-valvular aortic stenosis"
3151051000006110,"Heart valve insufficiency"
884301000006115,"Non-rheum. tricuspid incomp."
4664701000006115,"Pericardial tricuspid valve replacement"
585851000006114,"Nonrheumatic mitral valve stenosis"
3049621000006116,"Rheumatic pulmonary valve regurgitation"
12759331000006115,"Repair of valve of heart NEC"
1701621000006116,"Aortopulm recons with right ventr pulm arter valveless cond"
884021000006110,"Chronic rheumatic aortic valve"
3483891000006117,"Stenosed aortic valve"
1547191000006112,"Ao ro repl us pulm val auto ri vent pul art val cond aortov"
371601000006119,"[X]Congenital malformation of aortic and mitral valves unsp"
3483911000006115,"AS - Aortic stenosis"
884281000006119,"Non-rheumatic aortic sclerosis"
4664681000006118,"Allograft tricuspid valve replacement"
6460771000006114,"Valvuloplasty of pulmonary valve"
408041000006117,"[X]Other congenital malformations of aortic & mitral valves"
991631000006110,"Rheumatic aortic disease NOS"
4776881000006110,"Tricuspid valve regurgitation, nonrheumatic"
3897321000006110,"Rheumatic pulmonary valve stenosis with insufficiency"
4664791000006110,"Mechanical prosthetic pulmonary valve replacement"
4824781000006114,"Ebstein's anomaly"
584681000006118,"Congenital posterior urethral valves"
168601000006114,"Rheumatic tricuspid stenosis"
883991000006114,"Chronic rheumatic mitral valve"
4776951000006111,"Pulmonary valve regurgitation, nonrheumatic"
1546821000006118,"Radical aortopulmonary recon rig vent pulmon art valvel cond"
3864991000006118,"Rheumatic disease of mitral valve"
3905981000006110,"Rheumatic mitral valve obstruction"
3360371000006114,"MVR - Mitral valve replacement"
7284801000006116,"Grafting of aortic valve prosthesis by transapical approach"
635721000006112,"Echo - mitral valve excursion"
865131000006110,"Heart valve operations"
465651000000113,"Pulmonary valve repair NEC"
5560091000006116,"Heart valve disorders - non-rheumatic"
12726511000006111,"Endocarditis, valve unspecified, NOS"
899991000006111,"Valve prosthesis mech.complic."
4653341000006113,"Changing of tracheoesophageal valve"
6426381000006119,"TVP - Tricuspid valve plasty"
884001000006117,"RH. mitral stenosis + insuffic"
4664771000006114,"Xenograft pulmonary valve replacement"
4776791000006119,"Aortic valve regurgitation, nonrheumatic"
884291000006116,"Non-rheum. aortic incompetence"
3128711000006118,"Pulmonary arterial valve"
2776321000006110,"Heart valve structure"
204181000006117,"Prosthetic replacement of mitral valve"
3985501000006114,"Pulmonary valve regurgitation"
3084021000006117,"TS - Congenital tricuspid stenosis"
2943041000006115,"Ventriculopleural anastomosis with valve"
1716111000006113,"Transapical aortic valve implantation"
1916831000006117,"Insertion of endobronchial valve"
3897341000006115,"Rheumatic pulmonary valve stenosis with incompetence"
125481000006119,"Starr prosthetic replacement of valve of heart"
219511000000113,"Mitral valve diseases"
4776841000006116,"Tricuspid valve disorder, nonrheumatic"
1547091000006111,"Percutaneous transluminal pulmonary valve perfor dilation"
584801000006111,"Congenital pulmonary stenosis"
12729191000006119,"Aortic valve disorders NOS"
600601000006112,"Creation of valved conduit between right ventr +pulm artery"
5056551000006112,"Disease of endocardium and heart valve"
3985631000006119,"Rheumatic pulmonary valve obstruction"
2943021000006110,"Ventriculopleural shunt with valve"
4824811000006111,"Ebstein anomaly of tricuspid valve"
884041000006115,"Rheumatic aortic disease NOS"
4824651000006111,"Congenital anomaly of pulmonary valve"
2602521000006118,"Closed valvotomy of mitral valve"
3422451000006114,"Pulmonary valve stenosis"
4776911000006110,"Non-rheumatic tricuspid valve stenosis with insufficiency"
6782861000006115,"MVP - Mitral valve prolapse"
3594351000006110,"Congenital valvular pulmonic stenosis"
1557301000006116,"[SO]Truncal valve"
2688731000006112,"MVD - Mitral valve disease"
172601000006117,"Repair of supraaortic stenosis"
2568551000006116,"TV - Congenital tricuspid valve abnormality"
4653301000006111,"Changing of tracheo-oesophageal valve"
636741000006112,"Edwards prosthetic replacement of valve of heart"
3985471000006119,"Pulmonary valve insufficiency"
4193421000006119,"Tricuspid valve incompetence"
478051000006111,"Allograft replacement of tricuspid valve"
818851000006118,"Heart valve or adjacent structures operations OS"
5042441000006113,"Resection of pulmonary valve"
5335641000006116,"Congenital posterior urethral valve"
600581000006119,"Creation of valved conduit between left ventricle and aorta"
12720241000006110,"Allograft replacement of valve of heart NEC"
583621000006115,"Congenital malformation of aortic and mitral valves unsp"
694361000006112,"Multiple valve disease, unspecified"
1547161000006116,"Repair of aortic sinus of Valsalva aneurysm"
424311000006118,"[X]Pulmonary valve disorders in diseases CE"
204211000006118,"Prosthetic replacement of pulmonary valve"
412251000006112,"[X]Other nonrheumatic tricuspid valve disorders"
4664641000006112,"Pericardial aortic valve replacement"
4672021000006114,"Endoscopic resection of posterior urethral valve"
3600881000006110,"Rheumatic tricuspid valve insufficiency"
3600891000006113,"Rheumatic tricuspid valve incompetence"
3841271000006117,"Congenital stenosis of mitral valve"
355881000000116,"Percutaneous transluminal pulmonary valve replacement"
319741000006119,"[SO]Aortic valve"
700741000006112,"Mitral regurgitation - rheumatic"
3422491000006115,"Pulmonary stenosis"
884081000006114,"RH. pulmonary valve disease"
7285261000006115,"Grafting of aortic valve prosthesis using transluminal approach"
194021000006117,"Pulmonary valvuloplasty"
787901000006111,"Hypoplastic aortic orifice or valve"
3422481000006118,"PS - Pulmonary valve stenosis"
182121000006110,"Removal of obstruction from struct adjacent heart valve NOS"
5335651000006119,"Posterior urethral valve"
3794881000006112,"Mitral valve stenosis"
3128691000006116,"Pulmonary valve structure"
4542561000006118,"History of heart valve recipient"
4664741000006118,"Repair of Ebstein anomaly of tricuspid valve"
1546531000006118,"Creation valved conduit between left vent heart pulm artery"
4664591000006119,"Pericardial mitral valve replacement"
105381000006119,"Therapeutic transluminal operations on valve of heart"
204071000006116,"Prosthetic replacement of aortic valve"
12733071000006117,"Endocarditis, valve unspecified"
250411000006119,"Parachute deformity of the mitral valve"
773321000006118,"Insertion of Halber valve for spina bifida"
11927251000006117,"Aortic stenosis"
55891000006112,"Xenograft replacement of aortic valve"
168651000006113,"Rheumatic valvulitis, chronic NOS"
412241000006110,"[X]Other nonrheumatic mitral valve disorders"
545331000006119,"Changing of tracheooesophageal valve"
884061000006116,"Rheumatic endocardium disease"
4214571000006118,"Closed heart valvotomy of aortic valve"
355461000000111,"Excision of valve of heart NOS"
4653321000006118,"Replacement of tracheo-oesophageal valve"
884091000006112,"Other chronic rheumatic heart"
193971000006119,"Pulmonary valve anomalies"
12726491000006117,"Tricuspid valve disease NEC"
868241000006118,"Congenit. urethral valve excis"
5294011000006114,"Calcified aortic valve"
3243351000006112,"Tricuspid valve"
892941000006112,"Bicuspid aortic valve - congen"
159271000006119,"Ruptured mitral valve cusp"
4664761000006119,"Allograft pulmonary valve replacement"
55921000006118,"Xenograft replacement of tricuspid valve"
4664611000006113,"Homograft aortic valve replacement"
865161000006118,"Heart valvuloplasty"
5295301000006114,"Aortic valve ventriculoarterial gradient"
233261000006114,"Percutaneous transluminal valvotomy"
580501000006119,"Congenital aortic valve stenosis"
5357021000006112,"Benign neoplasm of ileocecal valve"
4664751000006116,"Homograft pulmonary valve replacement"
12726481000006115,"Rheumatic aortic valve disease NOS"
3841301000006115,"MS - Congenital mitral stenosis"
2781791000006114,"Rheumatic aortic stenosis with regurgitation"
3935191000006119,"Rheumatic tricuspid valve obstruction"
4824831000006117,"Parachute malformation of mitral valve"
330141000006117,"[SO]Pulmonary valve"
2796551000006118,"Rheumatic disease of pulmonary valve"
3304451000006116,"Rheumatic tricuspid valve disease"
327391000006114,"[SO]Mitral valve"
5041101000006111,"Plication annuloplasty of tricuspid valve"
55911000006114,"Xenograft replacement of pulmonary valve"
358931000006111,"[X] Embolism from prosthetic heart valve"
12726471000006118,"Mitral valve disease NOS"
3935181000006117,"Rheumatic tricuspid valve stenosis"
7285271000006110,"Grafting of aortic valve prosthesis by transluminal approach"
3988881000006113,"Fused commissures of mitral valve"
