Code,Description
2693596012,"History of extracorporeal shockwave lithotripsy"
3520573015,"Hydronephrosis co-occurrent and due to calculus of kidney and ureter"
3520574014,"Hydronephrosis with renal and ureteral calculous"
5727241000006110,"Prostatotomy and calculus removal"
867731000006117,"Urethral bladder calcul.remove"
7097251000006116,"History of kidney stone"
649101000006116,"ESWL for renal calculus less than 2 cm in diameter"
5726921000006113,"Ureter calculus removal"
5358751000006118,"Middle third open ureterolithotomy"
5367571000006110,"Upper third open ureterolithotomy"
431601000006114,"[X]Urolithiasis"
5563411000006110,"Lithotripsy of kidney"
6347251000006113,"Removal of calculus from bladder by incision"
867041000006112,"Renal lithotripsy"
649111000006118,"ESWL for renal calculus of unspecified size"
7097241000006118,"History of nephrolith"
4058771000006116,"Kidney stone"
868131000006117,"Prostatotomy +calculus removal"
988121000006111,"Urethral bladder calcul.remove"
5090751000006113,"Ureteroscopic lithotripsy of ureteric calculus"
369131000006110,"[X]Calculus of urinary tract in other diseases CE"
4670411000006110,"Extracorporeal shockwave lithotripsy for stone in upper ureter"
6347241000006111,"Lithotomy of urinary bladder"
6451431000006117,"Removal of calculus of renal pelvis through percutaneous nephrostomy"
7097231000006111,"History of calculus of kidney"
4670271000006117,"Cystoscopic dilatation of ureter for calculus"
239211000006114,"Percutaneous lithotripsy of renal calculus"
3660421000006110,"Transurethral visual litholapaxy"
73521000006110,"Ureteroscopic operations for ureteric calculus"
490291000000113,"Endoscopic extraction of calculus of urinary diversion"
7097261000006119,"History of nephrolithiasis"
4058791000006115,"Nephrolith"
4671751000006114,"Transurethral removal of prostatic calculus"
659701000006115,"Extracorporeal shockwave lithotripsy for renal calculus OS"
2823141000006113,"Urethral stone"
4670241000006113,"Cystoscopic operation for ureteric calculus"
12732881000006117,"Other endoscopic extraction of bladder calculus"
5346411000006112,"Lower third open ureterolithotomy"
4670141000006116,"Nephroscopic removal of ureteric calculus"
6451461000006114,"PCN - Percutaneous nephrolithotomy"
4610471000006110,"On examination - cystine renal calculus"
77651000006111,"Unspecified open ureterolithotomy"
3887221000006119,"Prostatic stone"
4670151000006119,"Antegrade extraction of ureteric calculus"
2787621000006112,"Stone in bladder diverticulum"
4610411000006118,"On examination - renal calculus"
5726651000006112,"Transurethral bladder calculus procedure"
6451401000006113,"Nephroscopic lithotripsy of renal calculus"
6347591000006116,"Removal of calculus of urinary bladder"
5514991000006114,"On examination - vesical uric acid calculus"
7097271000006114,"History of renal calculus"
3000671000006115,"Ureteral calculus"
67731000006118,"Vesicolithotomy"
12728321000006112,"Lower urinary tract calculus NOS"
659741000006118,"Extracorporeal shockwave lithotripsy stone in lower ureter"
867331000006116,"Ureteric lithotripsy"
3000681000006117,"Ureteral stone"
2838211000006110,"Removal of calculus of urethra with incision"
177221000006111,"Renal stone - uric acid"
6451451000006112,"Percutaneous removal of kidney calculus"
5725871000006112,"Ultrasound urinary calculus fragmentation"
4610591000006110,"On examination - bladder calculus"
678191000006119,"Nephroscopic laser lithotripsy of ureteric calculus"
5515011000006116,"On examination - vesical phosphate calculus"
73491000006113,"Ureteroscopic extraction of ureteric calculus"
366871000000117,"Percutaneous nephrolithotomy NEC"
5563401000006112,"Renal lithotripsy"
6347261000006110,"Urinary cystolithotomy"
503901000006116,"Basket extraction of ureteric calculus"
867051000006114,"U-S urinary calculus fragment"
2787631000006110,"Diverticulum of bladder with calculus"
3649051000006110,"Vesical calculus"
4541051000006115,"History of urinary tract calculus"
678201000006116,"Nephroscopic percutaneous lithotripsy of renal calculus"
868351000006110,"Urethrotomy + calculus removal"
2787601000006119,"Calculus in diverticulum of bladder"
649091000006110,"ESWL for renal calculus 2 cm or more in diameter"
3092081000006110,"Pelviolithotomy"
5514951000006115,"On examination - phosphate -staghorn-stone"
4610431000006112,"On examination - oxalate renal calculus"
866871000006114,"Nephrotomy + calculus removal"
867191000006119,"Ureter calculus removal"
659751000006116,"Extracorporeal shockwave lithotripsy ureteric calculus NOS"
3649041000006113,"Urinary bladder stone"
3092071000006112,"Removal of calculus from renal pelvis by incision"
607041000006119,"Cystoscopic removal of ureteric calculus"
3649071000006117,"Vesicolithiasis"
4610381000006116,"On examination - prostatic calculus"
2787611000006116,"Calculus of bladder diverticulum"
3660381000006117,"Bigelow operation, litholapaxy"
2818541000006118,"ESWL - Extracorporeal shockwave lithotripsy of ureteric calculus"
3277651000006113,"Congenital renal calculus"
5514971000006113,"On examination - vesical oxalate calculus"
12722131000006110,"Unspecified open removal of calculus from kidney"
886671000006113,"Kidney/ureter calculus"
659581000006117,"Extracorp shockwave lithotripsy of unspec ureteric calculus"
4610451000006117,"On examination - uric acid renal calculus"
365271000000111,"Extracorporeal shockwave lithotripsy to lesion of penis"
2838231000006116,"Urethrolithotomy"
659731000006111,"Extracorporeal shockwave lithotripsy of ureteric calculus OS"
4610551000006116,"On examination - ureteric calculus"
3649091000006116,"Calculus of bladder"
886881000006110,"Prostatic calculus"
12489211000006117,"Hydronephrosis with renal and ureteral calculous obstruction"
6347231000006118,"Removal of calculus from urinary bladder by incision"
239331000006111,"Percutaneous renal stone surgery"
368981000000111,"Open extraction of calculus from urethra"
4669661000006112,"Extracorporeal shockwave treatment for renal calculus of less than 2 cm in diameter"
4610571000006114,"On examination - urethral calculus"
677411000006118,"Nephroscopy and laser lithotripsy of renal calculus"
1807351000006110,"History of kidney stone"
1936061000006112,"H/O: bladder stone"
5090861000006117,"Cystoscopic lithotripsy of ureteric calculus"
308741000000116,"Calculus ammonium urate content"
5905951000006111,"Cystoscopic extraction of ureteric calculus without disintegration"
677391000006118,"Nephroscopy & electrohydraulic lithotripsy of renal calculus"
867281000006113,"Urethral remove ureter calcul."
678161000006110,"Nephroscopic extraction of ureteric calculus"
