Code,Description
1973401000006112,"Other vascular dementia, other mixed symptoms"
1950741000006113,"Dementia PDS plan.futur decisn-mkng-pillar not met(servce reasn)"
882181000006117,"Other senile/presenile dement."
1973941000006119,"Mental & behav dis due to use cocaine: resid & late-onset psychot dis, dementia"
2445471000000112,"Dementia advance care plan"
1949651000006110,"Dementia stage at diagnosis - late (severe)"
1971661000006114,"Mental & behav dis due to seds/hypntcs: resid & late-onset psychot dis, dementia"
1972641000006118,"Multi-infarct dementia, other symptoms, predominantly hallucinatory"
1971401000006111,"Dementia in Alzheimer's disease with early onset, without additional symptoms"
1949731000006112,"Dementia PDS transition - progress to supported self management"
1856611000006114,"Dementia monitoring in secondary care"
1972431000006113,"Mental & behav dis due to cannabinoids: resid & late-onset psychot dis, dementia"
2511001000006119,"Transmissible virus dementia"
1950811000006117,"Dementia link worker - mental health OT"
4539871000006116,"History of dementia"
431691000006119,"[X]Vascular dementia of acute onset"
1972231000006114,"Dementia in Alzheimer's dis, atypical or mixed type, without additional symptoms"
376531000006119,"[X]Dementia in Alzheimer's disease with early onset"
2995751000006112,"NPH - Normal pressure hydrocephalus"
1972711000006113,"Subcortical vascular dementia, without additional symptoms"
2439631000000113,"Dementia care plan reviewed"
542651000006110,"Cerebral degeneration due to Jakob - Creutzfeldt disease"
6897241000006118,"Dementia of the Alzheimers type with early onset"
1972571000006110,"Vascular dementia of acute onset, other mixed symptoms"
1972201000006118,"Dementia in Alzheimer's disease with late onset, other symptoms, predominantly depressive"
1950761000006112,"Dementia PDS plan future decision-making - other pillar status"
1972731000006119,"Subcortical vascular dementia, other symptoms, predominantly delusional"
905791000006115,"[RFC] Alzheimer's disease"
2966081000006114,"Nuchal dystonia-dementia syndrome"
1834091000006117,"Dementia care plan"
914931000006119,"[D] Dementia with Lewy bodies"
1820331000006111,"History of Creutzfeldt-Jakob disease"
1950691000006111,"Dementia PDS support comm. connectns - other pillar status"
3802651000006111,"Dementia of the Lewy body type"
1950771000006117,"Dementia PDS plan future decision-making-pillar status not known"
1972661000006119,"Multi-infarct dementia, other symptoms, predominantly depressive"
2403101000000116,"Dementia medication review"
914921000006117,"[D] Vascular dementia"
1972211000006115,"Dementia in Alzheimer's disease with late onset, other mixed symptoms"
1897891000006114,"Sporadic Creutzfeldt-Jakob disease"
5931651000006114,"Creutzfeldt-Jakob variant disease"
423221000006117,"[X]Predominantly cortical dementia"
3802641000006114,"LBD - Lewy body disease"
1950671000006110,"Dementia PDS supprt comm. connectns-pillar not met(servce reasn)"
1972061000006113,"Unspecified dementia, other symptoms, predominantly hallucinatory"
1916981000006111,"Dementia medication review"
6973461000006110,"Acquired immune deficiency syndrome dementia complex"
882171000006115,"Dementia"
1949691000006116,"Dementia support plan (Scot) in place at 12 months"
406841000000115,"Dementia monitoring administration"
1972821000006112,"Mixed cortical and subcortical vascular dementia, without additional symptoms"
408421000000111,"Dementia monitoring second letter"
939491000006118,"[RFC] Dementia"
2445691000000113,"Dementia advance care plan review declined"
362941000006113,"[X]Alcoholic dementia NOS"
3630091000006111,"Wernicke-Korsakoff syndrome"
6900191000006112,"Primary degenerative dementia of the Alzheimer type, late onset"
1950781000006119,"Dementia link worker details"
1972141000006113,"Dementia in Alzheimer's disease with early onset, other mixed symptoms"
1972481000006114,"Vascular dementia of acute onset, without additional symptoms"
1950861000006119,"Dementia link worker - social worker"
6897221000006113,"Primary degenerative dementia of the Alzheimer type, early onset"
1973551000006112,"Vascular dementia, unspecified, other symptoms, predominantly depressive"
1950821000006113,"Dementia link worker - other mental health worker"
2290431000000110,"Antipsychotic drug therapy for dementia"
5931641000006112,"vCJD - variant Creutzfeldt-Jakob disease"
299641000000112,"[X]Lewy body dementia"
363791000006112,"[X]Arteriosclerotic dementia"
3802631000006116,"SDLT - Senile dementia of the Lewy body type"
1973221000006118,"Other vascular dementia, without additional symptoms"
431681000006117,"[X]Vascular dementia"
753321000006116,"Korsakoff's non-alcoholic psychosis"
1950851000006116,"Dementia link worker - other third sector worker"
1823871000006112,"Dementia confirmed"
7263021000006116,"Dementia due to Huntingtons disease"
3414231000006117,"MID - Multi-infarct dementia"
1949671000006117,"Dementia stage at diagnosis - not known"
6897251000006116,"Presenile dementia, Alzheimer's type"
6973451000006113,"ADC - Acquired immune deficiency syndrome dementia complex"
1950751000006110,"Dementia PDS plan.future decisn-making-pillar not met(pt choice)"
882191000006119,"Senile and presenile dementias"
1972071000006118,"Unspecified dementia, other symptoms, predominantly depressive"
914941000006112,"[D] Dementia"
1972751000006114,"Subcortical vascular dementia, other symptoms, predominantly hallucinatory"
1950681000006113,"Dementia PDS support comm. connectns-pillar not met (pt choice)"
1972621000006113,"Multi-infarct dementia, other symptoms, predominantly delusional"
1972041000006114,"Unspecified dementia, other symptoms, predominantly delusional"
1972681000006112,"Multi-infarct dementia, other mixed symptoms"
408401000000119,"Dementia annual review"
882211000006118,"Senile dementia-acute confused"
2345931000000111,"Review of dementia advance care plan"
2345801000000113,"Dementia advance care plan declined"
398571000006112,"[X]Mixed cortical and subcortical vascular dementia"
428201000006119,"[X]Subcortical vascular dementia"
3802661000006113,"DLBD - Diffuse Lewy body disease"
1949771000006110,"Dementia post diagnostic support (PDS)(Scot)- 5 pillar model"
408501000000115,"Dementia monitoring telephone invite"
399031000006111,"[X]Multi-infarct dementia"
3350441000006115,"Organic dementia"
1950651000006117,"Dementia PDS (Scot) support community connections - pillar met"
1950501000006117,"Dementia PDS (Scot) - planning for future care status"
1950571000006111,"Dementia PDS (Scot) - peer support status"
5931631000006119,"nvCJD - New variant of Creutzfeldt-Jakob disease"
1972541000006119,"Vascular dementia of acute onset, other symptoms, predominantly depressive"
3964601000006113,"Subcortical leukoencephalopathy"
3802681000006115,"CLBD - Cortical Lewy body disease"
6973421000006116,"Dementia associated with AIDS"
1950421000006111,"Dementia PDS (Scot) understanding illness status - pillar met"
1950721000006118,"Dementia PDS planning future decision-making - pillar met"
1950511000006119,"Dementia PDS (Scot) planning future care status - pillar met"
1971701000006118,"Mental & behav dis due to use opioids: resid & late-onset psychot dis, dementia"
1971771000006112,"Dementia in Alzheimer's disease with early onset, other symptoms, predominantly hallucinatory"
3414251000006112,"VAD - Vascular dementia"
1972471000006111,"Dementia in Alzheimer's disease, unspecified, other mixed symptoms"
1856631000006115,"Did not attend dementia monitoring"
3802671000006118,"Cortical Lewy body disease"
359101000006114,"[X] Primary degenerative dementia NOS"
1972601000006115,"Multi-infarct dementia, without additional symptoms"
423351000006115,"[X]Presenile dementia,Alzheimer's type"
1972251000006119,"Dementia in Alzheimer's dis, atypical or mixed type, other symptoms, predominantly delusional"
915121000006116,"Dementia review with third party"
1949751000006117,"Dementia PDS transition - further PDS required"
2439591000000113,"Dementia care plan agreed"
8009531000006112,"Dementia due to Pick disease"
914951000006114,"[D] Dementia in Alzheimer's disease"
1950631000006112,"Dementia PDS (Scot) peer support - pillar status not known"
3964651000006112,"Subcortical arteriosclerotic encephalopathy"
425901000006116,"[X]Senile dementia,Alzheimer's type"
1972181000006119,"Dementia in Alzheimer's disease with late onset, other symptoms, predominantly delusional"
1950561000006116,"Dementia PDS planning future care - pillar status not known"
1972401000006117,"Dementia in Alzheimer's disease, unspecified, other symptoms, predominantly delusional"
915111000006112,"Dementia review"
1949681000006119,"Person centred dementia support plan (Scotland)"
1949761000006115,"Dementia PDS transition - referred for community care support"
1950641000006119,"Dementia PDS (Scot) - supporting community connections status"
1972131000006115,"Dementia in Alzheimer's disease with early onset, other symptoms, predominantly depressive"
359151000006113,"[X] Senile dementia, depressed or paranoid type"
6973471000006115,"Dementia associated with acquired immunodeficiency syndrome"
3802621000006119,"Lewy body variant of Alzheimer's disease"
3341701000006116,"Paralytic dementia"
1950431000006114,"Dementia PDS (Scot) understanding illness - pillar partially met"
359081000006118,"[X] Presenile dementia NOS"
2714871000000112,"Signposting to dementia support service"
1950491000006113,"Dementia PDS understanding illness - pillar status not known"
745381000006119,"Lewy body disease"
1973711000006116,"Mental and behav dis due to hallucinogens: resid & late-onset psychot dis, dementia"
1950711000006114,"Dementia PDS (Scot) - planning future decision-making status"
1949701000006116,"Dementia support plan (Scot) partly in place at 12 months"
294111000000119,"Exception reporting: dementia quality indicators"
1950841000006118,"Dementia link worker - third sector (Alzheimer Scotland)"
