Code,Description
5151071000006113,"Penile thrush"
3647721000006111,"Disseminated candidosis"
3307641000006113,"Candidosis of skin"
2828371000006112,"Candidosis of oesophagus"
2764721000006112,"Candidal otomycosis"
2828341000006116,"Candidiasis of the esophagus"
2874811000006115,"Candidal onychia"
11824901000006114,"Neonatal thrush"
2515651000006112,"Vulval candidosis"
484331000006116,"Anogenital Candidosis"
267071000006112,"Oesophageal candidiasis"
1814981000006111,"Candidal sepsis"
3307651000006110,"Candida of skin"
4790521000006117,"Monilial prostatitis"
11812511000006118,"Cystitis caused by Candida"
3686521000006114,"Candida of vagina"
5151091000006114,"Penile candida"
5035851000006119,"Acute pharyngeal candidiasis"
5491861000006119,"Candidal intertrigo"
3769631000006113,"Candidosis"
481311000006113,"Anal thrush"
3796781000006113,"Oral candidosis"
2515631000006117,"Vulval candidiasis"
4743971000006112,"Candidiasis of nail fold"
4789821000006114,"Monilial cystitis"
5150951000006114,"Candidosis of pharynx"
2828391000006113,"Candidosis of esophagus"
2828401000006110,"Candidiasis of esophagus"
5491891000006110,"Flexural candidosis"
2828381000006110,"Esophageal thrush"
3796791000006111,"Candidosis of mouth"
533601000006118,"Candidiasis rectum"
7628891000006111,"Recurrent candidiasis of vagina"
3769611000006119,"Infection by Candida species"
3877391000006119,"Candidiasis of intestine"
3647691000006118,"Invasive candidiasis"
3686471000006111,"Vaginal candidiasis"
879541000006116,"Penile candida"
12728281000006118,"Candidiasis NOS"
2828411000006113,"Candida of esophagus"
2515641000006110,"Vulval thrush"
5491841000006118,"Perianal thrush"
5151221000006115,"Candidiasis of finger web"
5103041000006111,"Uterine candidiasis"
5151101000006115,"Penile candidosis"
3647711000006115,"Systemic candidiasis"
3796801000006112,"Candida infection of mouth"
1126181000006118,"Adverse reaction to *Candida Albicans"
6673201000006114,"Candida leukoplakia"
5151361000006116,"Chronic localised mucocutaneous candidosis"
2874781000006117,"Candidiasis of nails"
1761111000006116,"[SHHAPT] Anogenital candidosis"
3060211000006113,"Rectal moniliasis"
219761000006111,"Pneumonia - candidal"
5151151000006116,"Napkin candidiasis"
6865421000006117,"Neonatal candidiasis"
304741000000111,"Candida growth seen"
7346521000006116,"Sepsis caused by Candida"
6660311000006116,"Disseminated cutaneous candidiasis"
5103171000006119,"Cervical candidosis"
6206001000006118,"Chronic atrophic candidiasis"
2764731000006110,"Monilial otomycosis"
625351000006119,"Disseminated, systemic candida"
4134521000006112,"Form family Moniliaceae"
4743961000006117,"Candidosis of nail fold"
5151431000006118,"Renal tract candidiasis"
