Code,Description
288377011,"Malignant neoplasm of upper lip, inner aspect NOS"
288380012,"Malignant neoplasm of lower lip, buccal aspect"
288382016,"Malignant neoplasm of lower lip, frenulum"
288387010,"Malignant neoplasm of lower lip, inner aspect NOS"
288388017,"Malignant neoplasm of lip unspecified, inner aspect"
288390016,"Malignant neoplasm of lip unspecified, frenulum"
288391017,"Malignant neoplasm of lip unspecified, mucosa"
288393019,"Malignant neoplasm of lip, oral aspect"
288403012,"Malignant neoplasm of lip, inner aspect NOS"
288404018,"Malignant neoplasm of overlapping lesion of lip"
288406016,"Malignant neoplasm of other sites of lip"
288407013,"Malignant neoplasm of vermilion border of lip unspecified"
288408015,"Malignant neoplasm of lip, unspecified, external"
288409011,"Malignant neoplasm of lip, unspecified, lipstick area"
288410018,"Malignant neoplasm of lip, vermilion border NOS"
288411019,"Malignant neoplasm of base of tongue dorsal surface"
288412014,"Malignant neoplasm of fixed part of tongue NOS"
288414010,"Malignant neoplasm of anterior 2/3 of tongue dorsal surface"
288417015,"Malignant neoplasm of midline of tongue"
288418013,"Malignant neoplasm of dorsum of tongue NOS"
288419017,"Malignant neoplasm of tongue, tip and lateral border"
288423013,"Malignant neoplasm of anterior 2/3 of tongue ventral surface"
288427014,"Malignant neoplasm of frenulum linguae"
288429012,"Malignant neoplasm of ventral tongue surface NOS"
288430019,"Malignant neoplasm of anterior 2/3 of tongue unspecified"
288433017,"Malignant neoplasm of tongue, junctional zone"
288434011,"Malignant neoplasm of other sites of tongue"
288435012,"Malignant neoplasm of tongue NOS"
288437016,"Malignant neoplasm of other major salivary glands"
288438014,"Malignant neoplasm of major salivary gland NOS"
288439018,"Malignant neoplasm of other sites of gum"
288440016,"Malignant neoplasm of gum NOS"
288443019,"Malignant neoplasm of anterior portion of floor of mouth"
288444013,"Malignant neoplasm of lateral portion of floor of mouth"
288448011,"Malignant neoplasm of other sites of floor of mouth"
288449015,"Malignant neoplasm of floor of mouth NOS"
288450015,"Malignant neoplasm of other and unspecified parts of mouth"
288453018,"Malignant neoplasm of vestibule of mouth"
288454012,"Malignant neoplasm of upper buccal sulcus"
288459019,"Malignant neoplasm of lower buccal sulcus"
288460012,"Malignant neoplasm of upper labial sulcus"
288465019,"Malignant neoplasm of lower labial sulcus"
288468017,"Malignant neoplasm of vestibule of mouth NOS"
288469013,"Malignant neoplasm of palate unspecified"
288470014,"Malignant neoplasm of junction of hard and soft palate"
288471013,"Malignant neoplasm of palate NOS"
288472018,"Overlapping lesion of other and unspecified parts of mouth"
288473011,"Malignant neoplasm of other specified mouth parts"
288474017,"Malignant neoplasm of mouth NOS"
288478019,"Malignant neoplasm tonsil NOS"
288485015,"Malignant neoplasm of faucial pillar"
288486019,"Malignant neoplasm of tonsillar pillar"
288505015,"Malignant neoplasm of tonsillar fossa NOS"
288506019,"Malignant neoplasm of anterior epiglottis"
288507011,"Malignant neoplasm of epiglottis, free border"
288508018,"Malignant neoplasm of glossoepiglottic fold"
288509014,"Malignant neoplasm of anterior epiglottis NOS"
288510016,"Malignant neoplasm of junctional region of epiglottis"
288515014,"Malignant neoplasm of posterior wall of oropharynx"
288516010,"Malignant neoplasm of oropharynx, other specified sites"
288517018,"Malignant neoplasm of other specified site of oropharynx NOS"
288518011,"Malignant neoplasm of oropharynx NOS"
288522018,"Malignant neoplasm of nasopharynx"
288529010,"Malignant neoplasm of posterior wall of nasopharynx"
288532013,"Malignant neoplasm of pharyngeal tonsil"
288533015,"Malignant neoplasm of adenoid"
288541015,"Malignant neoplasm of posterior wall of nasopharynx NOS"
288546013,"Malignant neoplasm of pharyngeal recess"
288548014,"Malignant neoplasm of opening of auditory tube"
288550018,"Malignant neoplasm of lateral wall of nasopharynx NOS"
288552014,"Malignant neoplasm of anterior wall of nasopharynx"
288554010,"Malignant neoplasm of floor of nasopharynx"
288556012,"Malignant neoplasm of nasopharyngeal soft palate surface"
288561014,"Malignant neoplasm of anterior wall of nasopharynx NOS"
288563012,"Malignant neoplasm of other specified site of nasopharynx"
288564018,"Malignant neoplasm of nasopharynx NOS"
288568015,"Malignant neoplasm of posterior pharynx"
288570012,"Malignant neoplasm of other specified hypopharyngeal site"
288571011,"Malignant neoplasm of hypopharynx NOS"
288573014,"Malignant neoplasm of pharynx unspecified"
288578017,"Malignant neoplasm of Waldeyer's ring"
288582015,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
288589012,"Malignant neoplasm of cervical oesophagus"
288594012,"Malignant neoplasm of thoracic oesophagus"
288597017,"Malignant neoplasm of abdominal oesophagus"
288602012,"Malignant neoplasm of upper third of oesophagus"
288607018,"Malignant neoplasm of middle third of oesophagus"
288608011,"Malignant neoplasm of lower third of oesophagus"
288614016,"Malignant neoplasm of other specified part of oesophagus"
288625013,"Malignant neoplasm of cardia of stomach"
288628010,"Malignant neoplasm of cardiac orifice of stomach"
288631011,"Malignant neoplasm of gastro-oesophageal junction"
288632016,"Malignant neoplasm of cardio-oesophageal junction of stomach"
288633014,"Malignant neoplasm of cardia of stomach NOS"
288635019,"Malignant neoplasm of pylorus of stomach"
288638017,"Malignant neoplasm of pyloric canal of stomach"
288639013,"Malignant neoplasm of pylorus of stomach NOS"
288641014,"Malignant neoplasm of pyloric antrum of stomach"
288644018,"Malignant neoplasm of fundus of stomach"
288647013,"Malignant neoplasm of body of stomach"
288649011,"Malignant neoplasm of lesser curve of stomach unspecified"
288650011,"Malignant neoplasm of greater curve of stomach unspecified"
288652015,"Malignant neoplasm of other specified site of stomach"
288653013,"Malignant neoplasm of anterior wall of stomach NEC"
288654019,"Malignant neoplasm of posterior wall of stomach NEC"
288655018,"Malignant neoplasm of other specified site of stomach NOS"
288656017,"Malignant neoplasm of stomach NOS"
288659012,"Malignant neoplasm of Meckel's diverticulum"
288663017,"Malignant neoplasm of small intestine NOS"
288670017,"Malignant neoplasm, overlapping lesion of colon"
288671018,"Malignant neoplasm of other specified sites of colon"
288675010,"Malignant neoplasm of rectum, rectosigmoid junction and anus"
288685011,"Malignant neoplasm of anus unspecified"
288688013,"Malignant neoplasm of liver and intrahepatic bile ducts"
288690014,"Primary carcinoma of liver"
288692018,"Primary malignant neoplasm of liver NOS"
288694017,"Malignant neoplasm of interlobular bile ducts"
288697012,"Malignant neoplasm of intrahepatic canaliculi"
288698019,"Malignant neoplasm of intrahepatic gall duct"
288699010,"Malignant neoplasm of intrahepatic bile ducts NOS"
288700011,"Malignant neoplasm of liver unspecified"
288702015,"Malignant neoplasm of liver and intrahepatic bile ducts NOS"
288707014,"Malignant neoplasm of hepatic duct"
288711015,"Malignant neoplasm of sphincter of Oddi"
288712010,"Malignant neoplasm of extrahepatic bile ducts NOS"
288717016,"Malignant neoplasm of body of pancreas"
288720012,"Malignant neoplasm of tail of pancreas"
288723014,"Malignant neoplasm of pancreatic duct"
288727010,"Malignant neoplasm of Islets of Langerhans"
288731016,"Malignant neoplasm of other specified sites of pancreas"
288734012,"Malignant neoplasm of ectopic pancreatic tissue"
288735013,"Malignant neoplasm of specified site of pancreas NOS"
288736014,"Malignant neoplasm of pancreas NOS"
288739019,"Malignant neoplasm of retroperitoneum and peritoneum"
288741018,"Malignant neoplasm of perinephric tissue"
288742013,"Malignant neoplasm of retrocaecal tissue"
288744014,"Malignant neoplasm of retroperitoneum NOS"
288747019,"Malignant neoplasm of specified parts of peritoneum"
288748012,"Malignant neoplasm of mesocolon"
288749016,"Malignant neoplasm of mesocaecum"
288751017,"Malignant neoplasm of mesorectum"
288754013,"Malignant neoplasm of the pouch of Douglas"
288756010,"Malignant neoplasm of specified parts of peritoneum NOS"
288757018,"Malignant neoplasm of retroperitoneum and peritoneum NOS"
288759015,"Malignant neoplasm of intestinal tract, part unspecified"
288760013,"Malignant neoplasm of spleen NEC"
288761012,"Angiosarcoma of spleen"
288762017,"Fibrosarcoma of spleen"
288763010,"Malignant neoplasm of spleen NOS"
288764016,"Malignant neoplasm, overlapping lesion of digestive system"
288766019,"Malignant neoplasm of digestive tract and peritoneum NOS"
288771014,"Malignant neoplasm of cartilage of nose"
288772019,"Malignant neoplasm of nasal conchae"
288775017,"Malignant neoplasm of vestibule of nose"
288776016,"Malignant neoplasm of nasal cavities NOS"
288779011,"Malignant neoplasm of auditory (Eustachian) tube"
288784017,"Malignant neoplasm of tympanic cavity"
288787012,"Malignant neoplasm of tympanic antrum"
288790018,"Malignant neoplasm, overlapping lesion of accessory sinuses"
288792014,"Malignant neoplasm of accessory sinus NOS"
288794010,"Malignant neoplasm of glottis"
288797015,"Malignant neoplasm of supraglottis"
288799017,"Malignant neoplasm of arytenoid cartilage"
288800018,"Malignant neoplasm of cricoid cartilage"
288801019,"Malignant neoplasm of cuneiform cartilage"
288802014,"Malignant neoplasm of thyroid cartilage"
288803016,"Malignant neoplasm of laryngeal cartilage NOS"
288806012,"Malignant neoplasm of larynx, other specified site"
288807015,"Malignant neoplasm of larynx NOS"
288808013,"Malignant neoplasm of trachea, bronchus and lung"
288809017,"Malignant neoplasm of cartilage of trachea"
288810010,"Malignant neoplasm of mucosa of trachea"
288811014,"Malignant neoplasm of trachea NOS"
288813012,"Malignant neoplasm of carina of bronchus"
288815017,"Malignant neoplasm of main bronchus NOS"
288819011,"Malignant neoplasm of upper lobe bronchus"
288820017,"Malignant neoplasm of upper lobe of lung"
288821018,"Malignant neoplasm of upper lobe, bronchus or lung NOS"
288822013,"Malignant neoplasm of middle lobe, bronchus or lung"
288823015,"Malignant neoplasm of middle lobe bronchus"
288824014,"Malignant neoplasm of middle lobe of lung"
288825010,"Malignant neoplasm of middle lobe, bronchus or lung NOS"
288826011,"Malignant neoplasm of lower lobe, bronchus or lung"
288827019,"Malignant neoplasm of lower lobe bronchus"
288828012,"Malignant neoplasm of lower lobe of lung"
288829016,"Malignant neoplasm of lower lobe, bronchus or lung NOS"
288832018,"Malignant neoplasm of other sites of bronchus or lung"
288839010,"Malignant neoplasm of other specified pleura"
288840012,"Malignant neoplasm of pleura NOS"
288841011,"Malignant neoplasm of thymus, heart and mediastinum"
288847010,"Malignant neoplasm of heart NOS"
288852017,"Malignant neoplasm of heart, thymus and mediastinum NOS"
288857011,"Malignant neoplasm of other site of respiratory tract"
288858018,"Malignant neoplasm of respiratory tract NOS"
288869015,"Malignant neoplasm of bones of skull and face"
288872010,"Malignant neoplasm of malar bone"
288875012,"Malignant neoplasm of orbital bone"
288883018,"Malignant neoplasm of bones of skull and face NOS"
288885013,"Malignant neoplasm of cervical vertebra"
288886014,"Malignant neoplasm of thoracic vertebra"
288887017,"Malignant neoplasm of lumbar vertebra"
288888010,"Malignant neoplasm of vertebral column NOS"
288889019,"Malignant neoplasm of ribs, sternum and clavicle"
288894019,"Malignant neoplasm of costal cartilage"
288896017,"Malignant neoplasm of xiphoid process"
288897014,"Malignant neoplasm of rib, sternum and clavicle NOS"
288898016,"Malignant neoplasm of scapula and long bones of upper arm"
288901015,"Malignant neoplasm of humerus"
288909018,"Malignant neoplasm of carpal bone - scaphoid"
288910011,"Malignant neoplasm of carpal bone - lunate"
288911010,"Malignant neoplasm of carpal bone - triquetrum"
288912015,"Malignant neoplasm of carpal bone - pisiform"
288913013,"Malignant neoplasm of carpal bone - trapezium"
288914019,"Malignant neoplasm of carpal bone - trapezoid"
288915018,"Malignant neoplasm of carpal bone - capitate"
288916017,"Malignant neoplasm of carpal bone - hamate"
288917014,"Malignant neoplasm of first metacarpal bone"
288918016,"Malignant neoplasm of second metacarpal bone"
288919012,"Malignant neoplasm of third metacarpal bone"
288920018,"Malignant neoplasm of fourth metacarpal bone"
288921019,"Malignant neoplasm of fifth metacarpal bone"
288922014,"Malignant neoplasm of phalanges of hand"
288923016,"Malignant neoplasm of hand bones NOS"
288924010,"Malignant neoplasm of pelvic bones, sacrum and coccyx"
288928013,"Malignant neoplasm of sacral vertebra"
288929017,"Malignant neoplasm of coccygeal vertebra"
288930010,"Malignant neoplasm of pelvis, sacrum or coccyx NOS"
288931014,"Malignant neoplasm of long bones of leg"
288935017,"Malignant neoplasm of long bones of leg NOS"
288941012,"Malignant neoplasm of calcaneum"
288942017,"Malignant neoplasm of medial cuneiform"
288943010,"Malignant neoplasm of intermediate cuneiform"
288944016,"Malignant neoplasm of lateral cuneiform"
288946019,"Malignant neoplasm of navicular"
288947011,"Malignant neoplasm of first metatarsal bone"
288948018,"Malignant neoplasm of second metatarsal bone"
288949014,"Malignant neoplasm of third metatarsal bone"
288950014,"Malignant neoplasm of fourth metatarsal bone"
288951013,"Malignant neoplasm of fifth metatarsal bone"
288952018,"Malignant neoplasm of phalanges of foot"
288953011,"Malignant neoplasm of short bones of leg NOS"
288959010,"Malignant neoplasm of bone and articular cartilage NOS"
288960017,"Malignant neoplasm of connective and other soft tissue"
288962013,"Malignant neoplasm of cartilage of ear"
288963015,"Malignant neoplasm of tarsus of eyelid"
288964014,"Malignant neoplasm soft tissues of cervical spine"
288967019,"Malignant neoplasm of connective and soft tissue of shoulder"
288968012,"Malignant neoplasm of connective and soft tissue, upper arm"
288969016,"Malignant neoplasm of connective and soft tissue of fore-arm"
288970015,"Malignant neoplasm of connective and soft tissue of hand"
288971016,"Malignant neoplasm of connective and soft tissue of finger"
288972011,"Malignant neoplasm of connective and soft tissue of thumb"
288975013,"Malignant neoplasm of connective and soft tissue of hip"
288979019,"Malignant neoplasm of connective and soft tissue of foot"
288980016,"Malignant neoplasm of connective and soft tissue of toe"
288985014,"Malignant neoplasm of connective and soft tissue of thorax"
288986010,"Malignant neoplasm of connective and soft tissue of axilla"
288991011,"Malignant neoplasm of connective and soft tissue of abdomen"
288995019,"Malignant neoplasm of connective and soft tissue of pelvis"
288999013,"Malignant neoplasm of connective and soft tissue of buttock"
289001014,"Malignant neoplasm of connective and soft tissue of perineum"
289007013,"Malignant neoplasm of connective and soft tissue, site NOS"
289008015,"Kaposi's sarcoma of soft tissue"
289009011,"Malignant melanoma of lip"
289011019,"Malignant melanoma of ear and external auricular canal"
289012014,"Malignant melanoma of auricle (ear)"
289013016,"Malignant melanoma of external auditory meatus"
289014010,"Malignant melanoma of ear and external auricular canal NOS"
289015011,"Malignant melanoma of other and unspecified parts of face"
289017015,"Malignant melanoma of chin"
289019017,"Malignant melanoma of forehead"
289021010,"Malignant melanoma of temple"
289022015,"Malignant melanoma of face NOS"
289023013,"Malignant melanoma of scalp and neck"
289024019,"Malignant melanoma of scalp"
289025018,"Malignant melanoma of neck"
289026017,"Malignant melanoma of scalp and neck NOS"
289027014,"Malignant melanoma of trunk (excluding scrotum)"
289028016,"Malignant melanoma of axilla"
289029012,"Malignant melanoma of breast"
289030019,"Malignant melanoma of buttock"
289031015,"Malignant melanoma of groin"
289033017,"Malignant melanoma of perineum"
289034011,"Malignant melanoma of umbilicus"
289037016,"Malignant melanoma of trunk, excluding scrotum, NOS"
289039018,"Malignant melanoma of shoulder"
289040016,"Malignant melanoma of upper arm"
289041017,"Malignant melanoma of fore-arm"
289042012,"Malignant melanoma of hand"
289043019,"Malignant melanoma of finger"
289044013,"Malignant melanoma of thumb"
289045014,"Malignant melanoma of upper limb or shoulder NOS"
289046010,"Malignant melanoma of lower limb and hip"
289047018,"Malignant melanoma of hip"
289048011,"Malignant melanoma of thigh"
289049015,"Malignant melanoma of knee"
289050015,"Malignant melanoma of popliteal fossa area"
289051016,"Malignant melanoma of lower leg"
289052011,"Malignant melanoma of ankle"
289053018,"Malignant melanoma of heel"
289054012,"Malignant melanoma of foot"
289055013,"Malignant melanoma of toe"
289056014,"Malignant melanoma of great toe"
289057017,"Malignant melanoma of lower limb or hip NOS"
289060012,"Malignant melanoma of other specified skin site"
289063014,"Malignant melanoma of skin NOS"
289066018,"Malignant neoplasm of sebaceous gland"
289079010,"Malignant neoplasm of skin of auricle (ear)"
289080013,"Malignant neoplasm of skin of external auditory meatus"
289084016,"Malignant neoplasm of skin of cheek, external"
289088018,"Malignant neoplasm of skin of nose (external)"
289089014,"Malignant neoplasm of skin of temple"
289091018,"Malignant neoplasm of scalp and skin of neck"
289092013,"Malignant neoplasm of scalp"
289094014,"Malignant neoplasm of scalp or skin of neck NOS"
289095010,"Malignant neoplasm of skin of trunk, excluding scrotum"
289096011,"Malignant neoplasm of skin of axillary fold"
289097019,"Malignant neoplasm of skin of chest, excluding breast"
289099016,"Malignant neoplasm of skin of abdominal wall"
289107010,"Malignant neoplasm of skin of trunk, excluding scrotum, NOS"
289108017,"Malignant neoplasm of skin of upper limb and shoulder"
289110015,"Malignant neoplasm of skin of upper arm"
289111016,"Malignant neoplasm of skin of fore-arm"
289114012,"Malignant neoplasm of skin of thumb"
289115013,"Malignant neoplasm of skin of upper limb or shoulder NOS"
289116014,"Malignant neoplasm of skin of lower limb and hip"
289121012,"Malignant neoplasm of skin of popliteal fossa area"
289122017,"Malignant neoplasm of skin of lower leg"
289124016,"Malignant neoplasm of skin of heel"
289127011,"Malignant neoplasm of skin of great toe"
289128018,"Malignant neoplasm of skin of lower limb or hip NOS"
289131017,"Malignant neoplasm of other specified skin sites"
289132012,"Malignant neoplasm of skin NOS"
289137018,"Malignant neoplasm of nipple and areola of female breast"
289140018,"Malignant neoplasm of nipple or areola of female breast NOS"
289141019,"Malignant neoplasm of central part of female breast"
289142014,"Malignant neoplasm of upper-inner quadrant of female breast"
289143016,"Malignant neoplasm of lower-inner quadrant of female breast"
289144010,"Malignant neoplasm of upper-outer quadrant of female breast"
289145011,"Malignant neoplasm of lower-outer quadrant of female breast"
289146012,"Malignant neoplasm of axillary tail of female breast"
289147015,"Malignant neoplasm, overlapping lesion of breast"
289148013,"Malignant neoplasm of other site of female breast"
289149017,"Malignant neoplasm of ectopic site of female breast"
289150017,"Malignant neoplasm of other site of female breast NOS"
289151018,"Malignant neoplasm of female breast NOS"
289153015,"Malignant neoplasm of nipple and areola of male breast"
289156011,"Malignant neoplasm of nipple or areola of male breast NOS"
289157019,"Malignant neoplasm of other site of male breast"
289158012,"Malignant neoplasm of ectopic site of male breast"
289159016,"Malignant neoplasm of male breast NOS"
289166015,"Malignant neoplasm of uterus, part unspecified"
289171010,"Malignant neoplasm of endocervical canal"
289172015,"Malignant neoplasm of endocervical gland"
289173013,"Malignant neoplasm of endocervix NOS"
289175018,"Malignant neoplasm, overlapping lesion of cervix uteri"
289178016,"Malignant neoplasm of other site of cervix"
289179012,"Malignant neoplasm of cervical stump"
289180010,"Malignant neoplasm of squamocolumnar junction of cervix"
289181014,"Malignant neoplasm of other site of cervix NOS"
289182019,"Malignant neoplasm of cervix uteri NOS"
289184018,"Choriocarcinoma"
289187013,"Malignant neoplasm of corpus uteri, excluding isthmus"
289188015,"Malignant neoplasm of cornu of corpus uteri"
289189011,"Malignant neoplasm of fundus of corpus uteri"
289190019,"Malignant neoplasm of endometrium of corpus uteri"
289191015,"Malignant neoplasm of myometrium of corpus uteri"
289192010,"Malignant neoplasm of corpus uteri NOS"
289193017,"Malignant neoplasm of isthmus of uterine body"
289194011,"Malignant neoplasm of lower uterine segment"
289195012,"Malignant neoplasm of isthmus of uterine body NOS"
289196013,"Malignant neoplasm of overlapping lesion of corpus uteri"
289197016,"Malignant neoplasm of other site of uterine body"
289198014,"Malignant neoplasm of body of uterus NOS"
289199018,"Malignant neoplasm of ovary and other uterine adnexa"
289202011,"Malignant neoplasm of round ligament"
289203018,"Malignant neoplasm of other site of uterine adnexa"
289204012,"Malignant neoplasm of uterine adnexa NOS"
289206014,"Malignant neoplasm of Gartner's duct"
289207017,"Malignant neoplasm of vaginal vault"
289208010,"Malignant neoplasm of vagina NOS"
289209019,"Malignant neoplasm of greater vestibular (Bartholin's) gland"
289210012,"Malignant neoplasm of labia majora NOS"
289217010,"Malignant neoplasm of other specified female genital organ"
289219013,"Malignant neoplasm of female genital organ NOS"
289223017,"Malignant neoplasm of undescended testis"
289224011,"Malignant neoplasm of ectopic testis"
289234019,"Malignant neoplasm of undescended testis NOS"
289242018,"Malignant neoplasm of penis and other male genital organs"
289246015,"Malignant neoplasm of body of penis"
289249010,"Malignant neoplasm of penis, part unspecified"
289251014,"Malignant neoplasm of other male genital organ"
289252019,"Malignant neoplasm of seminal vesicle"
289257013,"Malignant neoplasm of tunica vaginalis"
289259011,"Malignant neoplasm of other male genital organ NOS"
289260018,"Malignant neoplasm of penis and other male genital organ NOS"
289262014,"Malignant neoplasm of trigone of urinary bladder"
289267015,"Malignant neoplasm of dome of urinary bladder"
289270016,"Malignant neoplasm of lateral wall of urinary bladder"
289271017,"Malignant neoplasm of anterior wall of urinary bladder"
289272012,"Malignant neoplasm of posterior wall of urinary bladder"
289275014,"Malignant neoplasm of bladder neck"
289276010,"Malignant neoplasm of ureteric orifice"
289279015,"Malignant neoplasm of other site of urinary bladder"
289280017,"Malignant neoplasm, overlapping lesion of bladder"
289281018,"Malignant neoplasm of urinary bladder NOS"
289285010,"Malignant neoplasm of kidney parenchyma"
289288012,"Hypernephroma"
