Code,Description
3206891000006112,"PNC - Postnecrotic cirrhosis"
2824431000006111,"Progressive neuronal degeneration with liver cirrhosis"
3059491000006115,"PHT - Portal hypertension"
1786211000006116,"Fatty liver"
803921000006113,"Glycogenosis - glycogen storage disease"
1709341000006117,"Liver disease due to cystic fibrosis"
5503601000006113,"Congenital abnormality of liver and/or biliary tract"
3331291000006117,"Hepatorenal failure"
5288811000006111,"Alpha-1-antitrypsin phenotype PiZZ"
2786001000006114,"Tx - Liver transplantation"
3010831000006117,"Hanot's cirrhosis"
4787721000006114,"Bile duct calculus with acute cholecystitis and obstruction"
12724921000006119,"Bile duct calculus NOS"
3965321000006111,"Intrahepatic bile duct"
358961000006119,"[X] Hepatic failure"
234461000006112,"Perinatal jaundice due to congenital obstruction bile duct"
660151000006116,"Extrahepatic atresia of bile duct"
3070261000006119,"Hereditary hemochromatosis"
3059381000006110,"Chronic passive congestion of liver"
3938631000006115,"WD - Wilson's disease"
2574091000006117,"Congenital anomaly of bile ducts"
5086961000006111,"Autoimmune liver disease"
3514401000006115,"Glucose-6-phosphate dehydrogenase deficiency anemia"
211821000006111,"Postnecrotic cirrhosis of liver"
821141000006113,"Hepatolenticular degeneration (Wilson's disease)"
5086991000006115,"Laennec cirrhosis, non-alcoholic"
1850901000006115,"Reason for influenza vaccine - chronic liver disease"
359011000006113,"[X] Liver failure"
6623361000006118,"Excision of extrahepatic bile duct"
221111000000114,"Cirrhosis - non alcoholic"
679701000006118,"Neonatal jaundice + glucose-6-phosphate dehydrogenase defic."
4355091000006112,"Latent cirrhosis"
5288841000006110,"Alpha-1-antitrypsin phenotype PiMZ"
3331281000006115,"HRF - Hepatorenal failure"
3760701000006115,"BA - Biliary atresia"
7084831000006116,"Transplantation of hepatocytes"
2556931000006111,"Congenital absence of liver"
3515871000006112,"Fibrosis of liver"
5567111000006112,"Glycogen storage disease, type II"
2598551000006118,"ICC - Indian childhood cirrhosis"
3760691000006115,"Atresia of bile ducts"
6623351000006115,"Resection of extrahepatic bile duct"
2753761000006112,"Mixed micro AND macronodular cirrhosis"
1928471000006114,"History of glucose-6-phosphate dehydrogenase deficiency"
2754011000006114,"Extrahepatic bile duct"
3408261000006117,"Glycogen storage disease type V"
1763641000006113,"Cirrhosis of liver due to cystic fibrosis"
3206871000006111,"Macronodular cirrhosis"
3686251000006119,"Fibrocystic disease of liver"
2615581000006113,"Hepatorenal glycogen storage disease"
906081000006114,"[RFC] Cirrhosis"
527221000006115,"Budd - Chiari syndrome (hepatic vein thrombosis)"
7084841000006114,"Hepatocyte transplantation"
99171000006113,"Toxic liver disease, unspecified"
6941931000006112,"Laennec's cirrhosis"
225661000006111,"Piggy back liver transplant"
221131000000118,"Encephalopathy - hepatic"
3796401000006114,"Fatty metamorphosis of liver"
3408191000006116,"Glycogen storage disease, type V"
642911000006111,"Endosc removal of calculus from bile duct along T tube track"
6941941000006119,"PC - Portal cirrhosis"
538101000000114,"Compensation for liver failure NOS"
6599481000006118,"Congenital biliary duct cyst"
55851000006118,"Xanthomatous portal cirrhosis"
2786011000006112,"Hepatic transplantation"
3847451000006117,"Extrahepatic biliary atresia"
3938571000006116,"Copper storage disease"
624401000006111,"Disorders of copper metabolism"
31211000006119,"Orthotopic transplantation of liver"
3937821000006118,"Cerebrohepatorenal syndrome"
511631000006119,"Bile duct calculus + acute cholecystitis - obstruct NOS"
511641000006112,"Bile duct calculus + acute cholecystitis and no obstruction"
2984561000006116,"Glucose-6-phosphate transport defect"
4826761000006113,"Congenital absence of liver and/or gallbladder"
8242561000006112,"Cirrhosis associated with cystic fibrosis"
238691000006114,"Percutan removal calculus from bile duct along T tube track"
3847441000006119,"Congenital atresia of extrahepatic bile duct"
822591000006117,"Heterotopic transplantation of liver"
3607721000006115,"Congenital short bile duct"
3410041000006113,"Congenital duplication of biliary duct"
3938641000006113,"Wilson disease"
363051000000111,"Transplantation of liver cells"
538081000000115,"Compensation for liver failure"
6617771000006112,"Bronze cirrhosis"
221941000000113,"Atresia of bile duct"
2816681000006110,"CL - Cirrhosis of liver"
376141000000113,"Orthotopic transplantation of liver NEC"
2786021000006116,"LTx - Liver transplant"
5914631000006112,"Portal hypertensive gastropathy"
803661000006114,"Glucose-6-phosphate deficiency"
226161000006113,"Pipe-stem portal cirrhosis"
820381000006112,"Hepatic fibrosis"
603321000006118,"Cryptogenic cirrhosis of liver"
2560521000006110,"Transplanted liver"
4787701000006116,"Calculus of bile duct with acute cholecystitis"
2615571000006110,"Glycogen storage disease, type I"
2526451000006111,"Cholestatic cirrhosis"
4787221000006115,"Pipestem portal cirrhosis"
1711531000006119,"Liver transplant planned"
4661781000006114,"Auxiliary liver transplant"
