Code,Description
4009831000006114,"Chronic myeloid leukaemia, disease"
3358901000006111,"MF - Myelofibrosis"
880871000006110,"Myeloid leukaemia - subacute"
4009851000006119,"Chronic myelocytic leukaemia"
3623371000006115,"Acute basophilic leukaemia"
4417351000006114,"Chronic myelomonocytic leukaemia, Type I"
4173731000006117,"PLL - Prolymphocytic leukemia"
4173571000006113,"M3 - Acute promyelocytic leukaemia"
4753301000006115,"Myeloid leukemia"
1591211000006111,"Hairy cell leukaemia"
4395141000006112,"Chronic myelomonocytic leukemia"
2965591000006111,"Acute promyelocytic leukaemia, t(15;17)(q22;q11-12)"
880941000006112,"Leukaemia - unspec. cell acute"
4309801000006119,"HCL - Hairy cell leukemia"
3327961000006112,"Chronic lymphatic leukaemia"
11906511000006110,"Chronic leukemia (category)"
2999011000006111,"Acute myelomonocytic leukaemia"
3377341000006113,"Hairy cell leukemia"
2853551000006116,"Acute lymphoblastic leukemia, mature B-cell type"
554151000006112,"Chronic erythraemia"
3108901000006114,"Subacute myeloid leukemia [obs]"
5601911000006113,"Acute monocytoid leukemia"
2233421000000112,"Clinical stage B chronic lymphocytic leukaemia"
305141000006119,"[M]Aleukaemic monocytic leukaemia"
3327891000006112,"Chronic lymphocytic leukaemia"
3019971000006118,"Aleukaemic lymphocytic leukaemia [obs]"
312961000006113,"[M]Monocytic leukaemia NOS"
4420371000006111,"Lymphoid leukaemia - category"
3992711000006112,"Acute myeloid leukaemia, disease"
3020041000006112,"Lymphocytic leukaemia"
4753441000006114,"Aleukemic myeloid leukemia"
554641000006115,"Chronic granulocytic leukaemia"
5601301000006111,"Burkitt's leukemia"
2855821000006110,"Acute monocytic leukemia"
3992761000006110,"AML - Acute myeloid leukaemia"
3346501000006115,"Acute megakaryoblastic leukemia, morphology"
11906721000006111,"Eosinophilic leukemia"
4173521000006112,"Acute promyelocytic leukaemia, FAB M3"
4420311000006119,"Myeloid leukaemia (category)"
4753511000006111,"Schilling-type monocytic leukaemia"
11930251000006115,"Erythroleukemia, FAB M6"
11908371000006112,"[M]Other monocytic leukaemia NOS"
3108831000006111,"Myelomonocytic leukemia"
4753641000006111,"Myelomonocytic leukemia"
5971121000006114,"Primary myelofibrosis"
4753241000006113,"Subacute lymphoid leukemia"
3992581000006112,"Acute leukemia, disease"
4417301000006110,"Chronic myelomonocytic leukemia, Type II"
4173631000006114,"Acute myelomonocytic leukaemia (clinical)"
306921000006118,"[M]Chronic leukaemia NOS"
312221000006110,"[M]Megakaryocytic myelosclerosis"
3759591000006118,"Adult T-cell leukaemia"
4420061000006118,"Prolymphocytic leukemia"
4420211000006111,"Leukaemia - category"
4020841000006118,"Erythroleukaemia, FAB M6"
2855901000006111,"Acute monocytic leukemia, morphology"
3020061000006111,"Lymphoid leukemia, no ICD-O subtype"
3020071000006116,"Lymphoid leukaemia, no ICD-O subtype"
3530491000006110,"Chronic granulocytic leukemia"
3019921000006119,"Lymphosarcoma cell leukemia [obs]"
880851000006117,"Myeloid leukaemia - acute"
907271000006115,"[RFC] Leukaemia"
3108951000006113,"Monocytic leukemia"
306171000006115,"[M]Burkitt's cell leukaemia"
4417761000006112,"Myelosclerosis with myeloid metaplasia"
3917211000006116,"Leukemia, no ICD-O subtype"
4009791000006119,"CML - Chronic myeloid leukaemia"
4417311000006113,"Chronic myelomonocytic leukemia, Type I"
2999021000006115,"Acute myelomonocytic leukemia"
2884031000006114,"Acute leukemia"
4173641000006116,"Acute myelomonocytic leukemia, FAB M4"
4420201000006113,"Leukemia (category)"
456641000006119,"Acute erythraemia and erythroleukaemia"
3917121000006119,"Subacute leukemia [obs]"
4173481000006112,"Mast cell leukaemia (clinical)"
3810391000006112,"Acute myelofibrosis"
4753401000006112,"Smoldering leukemia"
3530481000006112,"Chronic myeloid leukemia"
3992741000006111,"AML - Acute myeloid leukemia"
880841000006119,"Lymphoid leukaemia - subacute"
3346421000006114,"Megakaryocytic leukemia"
4009781000006117,"Chronic myeloid leukemia"
3019931000006116,"Aleukemic lymphoid leukemia [obs]"
3108941000006111,"Non-lymphocytic leukemia"
3109001000006119,"Aleukaemic myeloid leukaemia [obs]"
307221000006111,"[M]Compound leukaemias"
3917221000006112,"Leukemia, no International Classification of Diseases for Oncology subtype"
3992751000006113,"Acute myeloid leukemia, disease"
2884041000006116,"Blast cell leukemia"
4417321000006117,"Chronic myelomonocytic leukemia in transformation [obs]"
11905961000006113,"Acute myeloid leukemia, M6 type"
7308341000006113,"Acute myeloid leukemia with myelodysplasia-related changes"
4015761000006110,"Hairy cell leukemia of spleen"
4173491000006110,"Mast cell leukemia (clinical)"
4420081000006111,"Mast cell leukaemia"
3917111000006110,"Leukemia"
3346411000006118,"Acute megakaryoblastic leukemia"
4173611000006115,"APML - Acute promyelocytic leukemia"
2853591000006110,"Burkitt's cell leukaemia"
304401000006111,"[M]Acute myeloid leukaemia"
880951000006114,"Leukaemia -unspec.cell chronic"
4420221000006115,"Leukemia - category"
3810371000006111,"Malignant myelosclerosis [obs]"
3992571000006114,"Acute leukaemia, disease"
4420051000006115,"Prolymphocytic leukaemia"
5599791000006114,"B-CLL - B-cell chronic lymphocytic leukemia"
880821000006114,"Lymphoid leukaemia - acute"
2782191000006117,"Acute granulocytic leukemia"
312211000006119,"[M]Megakaryocytic leukaemia"
311311000006115,"[M]Lymphatic leukaemia"
3992721000006116,"Acute myeloid leukemia"
3020081000006118,"Lymphoid leukemia, no International Classification of Diseases for Oncology subtype"
4172971000006113,"Acute myelofibrosis (clinical)"
880961000006111,"Leukaemia-unspec.cell subacute"
3108921000006116,"Subacute monocytic leukemia [obs]"
4417341000006112,"Chronic myelomonocytic leukaemia in transformation [obs]"
2965511000006118,"Acute promyelocytic leukaemia"
3108931000006118,"Subacute granulocytic leukemia [obs]"
5602291000006117,"Prolymphocytic leukemia of B-cell type"
2853571000006114,"Acute lymphoblastic leukaemia, Burkitt's type"
3109021000006112,"Monocytic leukaemia"
7308311000006114,"Acute myeloid leukaemia with myelodysplasia-related changes"
4042921000006115,"Myeloid sarcoma, disease"
3019941000006114,"Aleukemic lymphocytic leukemia [obs]"
304421000006118,"[M]Acute panmyelosis"
316171000006117,"[M]Schilling-type monocytic leukaemia"
3068701000006115,"Chloroma"
5602281000006115,"B-cell prolymphocytic leukemia"
317101000006113,"[M]Subacute monocytic leukaemia"
6841311000006111,"M5b - Acute monocytic leukaemia"
4420331000006113,"Myeloid leukemia - category"
7308331000006115,"Acute myeloid leukemia with multilineage dysplasia"
3109011000006116,"Aleukaemic monocytic leukaemia [obs]"
4753661000006110,"Subacute myelomonocytic leukemia"
1815601000006111,"Adult T-cell lymphoma/leukaemia (HTLV-1-associated)"
3019951000006111,"Aleukemic lymphatic leukemia [obs]"
2853581000006112,"Acute lymphoblastic leukaemia, mature B-cell type"
880971000006116,"Leukaemia - unspec. cell NOS"
4420341000006115,"Myeloid leukaemia - category"
4753261000006112,"Aleukemic lymphoid leukemia"
880831000006112,"Lymphoid leukaemia - chronic"
3810381000006114,"Acute myelosclerosis"
3108791000006116,"Myeloid leukaemia"
698821000006119,"Megakaryocytic myelosclerosis"
7304861000006113,"Juvenile myelomonocytic leukemia"
3530471000006114,"Chronic myeloid leukaemia"
3377371000006117,"Hairy cell leukaemia variant"
2726731000006111,"Acute erythroid leukemia"
4173751000006112,"Prolymphocytic leukemia"
3108801000006115,"Myeloid leukemia"
4417331000006119,"Chronic myelomonocytic leukemia"
4009811000006115,"CGL - Chronic granulocytic leukemia"
5601941000006112,"Acute monoblastic leukemia"
4309821000006112,"Hairy cell leukemia"
4420191000006110,"Leukaemia (category)"
311021000006113,"[M]Leukaemias"
3917101000006112,"Leukaemia"
458201000006115,"Acute myelomonocytic leukaemia"
2884021000006111,"Acute leukaemia"
2782221000006112,"Acute myelocytic leukemia"
4173621000006111,"Acute myelomonocytic leukaemia, FAB M4"
6841321000006115,"Acute monocytic leukaemia, FAB M5b"
6841261000006116,"Acute lymphoblastic leukemia - category"
2884091000006113,"Blast cell leukaemia"
3327911000006114,"Chronic lymphoid leukemia"
4420361000006116,"Lymphoid leukemia (category)"
5601331000006115,"Mature B-cell leukemia Burkitt-type"
2168661000000116,"Prolymphocytic leukaemia of T-cell type"
4753471000006118,"Schilling-type monocytic leukemia"
4753541000006110,"Chronic monocytic leukemia"
3109051000006115,"Myelomonocytic leukaemia"
4009731000006118,"CLL - Chronic lymphocytic leukaemia"
4009801000006118,"CGL - Chronic granulocytic leukaemia"
2965541000006119,"Acute promyelocytic leukemia, t(15;17)(q22;q11-12)"
3530501000006119,"Chronic myelogenous leukemia"
12702801000006115,"Acute panmyelosis with myelofibrosis"
314521000006116,"[M]Other lymphoid leukaemia NOS"
304381000006111,"[M]Acute monocytic leukaemia"
2853521000006113,"Burkitt's cell leukemia"
5971131000006112,"Myelofibrosis with myeloid metaplasia"
2782211000006116,"Acute myeloblastic leukemia"
4420291000006118,"Chronic leukemia - category"
4417381000006118,"Juvenile chronic myelomonocytic leukemia"
5599801000006110,"B-CLL - B-cell chronic lymphocytic leukaemia"
3917191000006117,"Leukemia morphology"
4009661000006118,"Chronic leukemia, disease"
5601921000006117,"M5a - Acute monoblastic leukemia"
716871000006112,"Mast cell leukaemia"
5601191000006118,"T-cell prolymphocytic leukemia"
3019981000006115,"Aleukaemic lymphoid leukaemia [obs]"
3109141000006118,"Myeloid leukemia, no International Classification of Diseases for Oncology subtype"
2782301000006110,"Acute myeloid leukaemia, no ICD-O subtype"
2233381000000115,"Clinical stage A chronic lymphocytic leukaemia"
306001000006110,"[M]Blast cell leukaemia"
2965521000006114,"Acute promyelocytic leukemia"
5601311000006114,"Burkitt's leukaemia"
4009821000006111,"CML - Chronic myeloid leukemia"
819461000006112,"Heilmeyer - Schoner disease"
396621000006114,"[X]Malignant neoplasms of lymphoid, haematopoietic and rela"
4757521000006112,"Eosinophilic leukaemia"
3019891000006113,"Subacute lymphoid leukemia [obs]"
4420381000006114,"Lymphoid leukemia - category"
12724391000006118,"Acute leukaemia NOS"
2782231000006110,"Acute non-lymphocytic leukemia"
3623381000006117,"Basophilic leukemia"
3019961000006113,"Aleukaemic lymphatic leukaemia [obs]"
3068691000006115,"Myeloid sarcoma"
306971000006117,"[M]Chronic myelomonocytic leukaemia"
2168681000000113,"Chronic lymphocytic leukaemia of B-cell type"
5511761000006118,"Haematologic malignancy"
3108821000006113,"Myelogenous leukemia"
4753381000006112,"Subacute myeloid leukemia"
3917171000006118,"Chronic leukaemia [obs]"
4173691000006113,"AMML - Acute myelomonocytic leukemia"
7369161000006116,"Philadelphia chromosome negative chronic myelogenous leukaemia"
5601901000006110,"M5a - Acute monoblastic leukaemia"
2853561000006119,"Burkitt cell leukemia"
1815651000006110,"Acute myeloblastic leukaemia"
3109031000006110,"Myelogenous leukaemia"
3020031000006119,"Lymphosarcoma cell leukaemia [obs]"
4015591000006110,"Leukaemia, disease"
727811000006111,"Malignant neoplasm lymphatic or haematopoietic tissue OS"
4009841000006116,"Chronic myeloid leukemia, disease"
4753581000006116,"Aleukemic monocytic leukemia"
4420321000006110,"Myeloid leukemia (category)"
5601891000006111,"Naegeli-type monocytic leukaemia"
304431000006115,"[M]Acute panmyelosis"
2782181000006115,"Acute myeloid leukemia"
3109091000006114,"Subacute granulocytic leukaemia [obs]"
2965581000006113,"Acute myeloid leukaemia, PML/RAR-alpha"
1815691000006116,"Myelodysplastic and myeloproliferative disease"
308041000006113,"[M]Eosinophilic leukaemia"
4753361000006119,"Chronic neutrophilic leukemia"
12702821000006113,"Acute megakaryoblastic leukaemia"
2124991000000117,"Acute myeloid leukaemia with 11q23 abnormality"
3108841000006118,"Myelocytic leukemia"
4173581000006111,"APML - Acute promyelocytic leukaemia"
4173511000006116,"Mast cell leukemia"
1815631000006115,"Chronic myeloid leukaemia, BCR/ABL positive"
5601351000006110,"Mature B-cell leukaemia Burkitt type"
3108911000006112,"Subacute myelogenous leukemia [obs]"
4173601000006118,"M3 - Acute promyelocytic leukemia"
4417771000006117,"Myelofibrosis with myeloid metaplasia"
4753561000006114,"Subacute monocytic leukemia"
6841281000006114,"Acute monocytic leukemia"
3530521000006112,"Chronic granulocytic leukaemia"
4173721000006115,"PLL - Prolymphocytic leukaemia"
12725351000006113,"Other specified leukaemia"
4417361000006111,"Chronic myelomonocytic leukaemia, Type II"
3327971000006117,"Chronic lymphocytic leukaemia, B-cell type"
3346481000006113,"Megakaryocytic leukaemia"
4753491000006117,"Monocytic leukemia"
4009641000006117,"Chronic leukemia"
3108891000006110,"Chronic monocytic leukemia [obs]"
4020911000006112,"M6 - Acute erythroleukemia"
2884121000006112,"Acute leukemia, morphology, including blast cell OR undifferentiated leukemia"
2965611000006117,"Acute myeloid leukaemia, t(15;17)(q22;q11-12)"
3917131000006116,"Chronic leukemia [obs]"
3109121000006113,"Granulocytic leukaemia"
3992631000006110,"ALL - Acute lymphoblastic leukaemia"
2782251000006115,"Acute myelocytic leukaemia"
3992561000006119,"Acute leukemia"
880861000006115,"Myeloid leukaemia - chronic"
4420091000006114,"Mast cell leukemia"
2884051000006119,"Undifferentiated leukemia"
3108961000006110,"Eosinophilic leukemia"
4173651000006119,"Acute myelomonocytic leukemia (clinical)"
2855881000006114,"Monoblastic leukaemia"
12731331000006118,"Other specified leukaemia NOS"
3019911000006110,"Subacute lymphatic leukemia [obs]"
2782291000006114,"Acute myeloid leukemia, no ICD-O subtype"
3992661000006118,"Acute lymphoid leukemia, disease"
12455761000006119,"[M]Acute lymphoid leukaemia"
3623401000006117,"Basophilic leukaemia"
3917201000006119,"Leukaemia, no ICD-O subtype"
555131000006118,"Chronic lymphatic leukaemia"
3530571000006113,"Chronic myelogenous leukemia, no International Classification of Diseases for Oncology subtype"
4173711000006111,"Prolymphocytic leukemia (clinical)"
880931000006119,"Leukaemia - unspecified cell"
988791000006114,"Leukaemia - specif. cell NOS"
4173551000006115,"Acute promyelocytic leukemia (clinical)"
2782281000006111,"Acute myeloblastic leukaemia"
3992651000006115,"Acute lymphoid leukaemia, disease"
4753311000006117,"Granulocytic leukemia"
4020921000006116,"Erythroleukemia"
4309731000006119,"Hairy cell leukaemia (clinical)"
3108971000006115,"Aleukaemic granulocytic leukaemia [obs]"
306931000006115,"[M]Chronic lymphoid leukaemia"
4173541000006117,"Acute promyelocytic leukemia, FAB M3"
4173701000006113,"Prolymphocytic leukaemia (clinical)"
731621000006113,"Lymphosarcoma cell leukaemia"
3992801000006118,"Acute myelocytic leukemia"
2855831000006113,"Monoblastic leukemia"
4417831000006111,"Primary myelofibrosis"
3108881000006112,"Aleukemic myeloid leukemia [obs]"
3992641000006117,"ALL - Acute lymphoblastic leukemia"
3358911000006114,"Myelosclerosis"
12724401000006116,"Chronic leukaemia NOS"
3108981000006117,"Aleukaemic myelogenous leukaemia [obs]"
3917141000006114,"Aleukemic leukemia [obs]"
3759571000006119,"Adult T-cell leukemia"
4009861000006117,"Chronic myelocytic leukemia"
2726681000006118,"Erythroleukemia"
3530561000006118,"Chronic myelogenous leukemia, no ICD-O subtype"
317571000006112,"[M]Thrombocytic leukaemia"
4420301000006117,"Chronic leukaemia - category"
4173531000006110,"Acute promyelocytic leukaemia (clinical)"
202801000006110,"Prolymphocytic leukaemia"
3019861000006117,"Lymphoid leukemia"
3108871000006114,"Aleukemic myelogenous leukemia [obs]"
2855841000006115,"Acute monoblastic leukemia"
11989501000006119,"Eosinophilic leukemia"
2884111000006116,"Acute leukaemia, morphology, including blast cell OR undifferentiated leukaemia"
880921000006117,"Leukaemia - specif. cell NOS"
4753221000006118,"Lymphatic leukemia"
3019901000006112,"Subacute lymphocytic leukemia [obs]"
4753321000006113,"Granulocytic leukaemia"
309941000006119,"[M]Histiocytic leukaemia"
3019871000006112,"Lymphocytic leukemia"
3917161000006113,"Aleukaemic leukaemia [obs]"
880881000006113,"Monocytic leukaemia - acute"
306951000006110,"[M]Chronic monocytic leukaemia"
2726821000006118,"Acute erythroid leukaemia"
3108851000006116,"Aleukemic granulocytic leukemia [obs]"
2726671000006116,"Acute myeloid leukaemia, M6 type"
4417791000006116,"Megakaryocytic myelosclerosis"
3917151000006111,"Subacute leukaemia [obs]"
3109101000006115,"Non-lymphocytic leukaemia"
5912221000006116,"Subacute leukemia"
12724411000006118,"Subacute leukaemia NOS"
4015581000006112,"Leukemia, disease"
4417801000006115,"Chronic idiopathic myelofibrosis"
880901000006110,"Monocytic leukaemia - subacute"
3346451000006117,"Megakaryoblastic leukemia"
4753211000006114,"Lymphoid leukemia"
7364821000006115,"Philadelphia chromosome positive chronic myelogenous leukaemia"
2965571000006110,"Acute myeloid leukemia, PML/RAR-alpha"
2884071000006112,"Undifferentiated leukaemia"
3327931000006115,"Chronic lymphocytic leukemia, B-cell type"
3530541000006117,"Chronic myelocytic leukaemia"
2853511000006117,"Burkitt cell leukaemia"
4173671000006112,"AMML - Acute myelomonocytic leukaemia"
3109081000006111,"Subacute monocytic leukaemia [obs]"
2782271000006113,"Acute myelogenous leukaemia"
3020011000006113,"Subacute lymphocytic leukaemia [obs]"
309521000006115,"[M]Granulocytic leukaemia NOS"
4417391000006115,"Juvenile myelomonocytic leukemia"
3109071000006113,"Subacute myelogenous leukaemia [obs]"
3992791000006119,"Acute myelocytic leukaemia"
4753341000006118,"Chronic eosinophilic leukemia"
4009741000006111,"CLL - Chronic lymphocytic leukemia"
310991000006116,"[M]Leukaemia NOS"
4015571000006114,"Leukemia"
880911000006113,"Leukaemia - specif.cell type"
4417401000006118,"Juvenile chronic myelomonocytic leukaemia"
4420271000006119,"Chronic leukaemia (category)"
2965561000006115,"Acute myeloid leukemia, t(15;17)(q22;q11-12)"
4173681000006110,"M4 - Acute myelomonocytic leukemia"
6841251000006118,"Acute lymphoblastic leukaemia - category"
7364831000006117,"Philadelphia chromosome positive chronic myelogenous leukemia"
4753611000006112,"Megakaryocytic leukemia"
2884081000006110,"Stem cell leukaemia"
880891000006111,"Monocytic leukaemia - chronic"
3068751000006116,"Myeloid sarcoma, morphology"
4309751000006114,"Hairy cell leukemia (clinical)"
7369171000006111,"Philadelphia chromosome negative chronic myelogenous leukemia"
12724421000006114,"Malignant neoplasm lymphatic or haematopoietic tissue NOS"
3108861000006119,"Aleukemic monocytic leukemia [obs]"
3108991000006119,"Chronic monocytic leukaemia [obs]"
2726791000006110,"Erythroleukaemia"
1870401000006113,"[M]Juvenile myelomonocytic leukaemia"
