Code,Description
2238301000000119,"Thrombosis of dialysis arteriovenous fistula"
12722441000006110,"Perfusion and dialysis procedures"
5907571000006116,"Extracorporeal hemodialysis"
1705621000000113,"Flushing of peritoneal dialysis catheter"
2237821000000118,"Occlusion of dialysis vascular access"
5052901000006117,"HF - Haemofiltration"
12456621000006114,"[V]Aftercare involving peritoneal dialysis"
754781000006116,"Kidney dialysis with complication, without blame"
12459361000006117,"[V]Other specified aftercare involving intermittent dialysis"
176711000006111,"Renal dialysis with complication, without blame"
4898631000006119,"Accidental cut, puncture, perforation or hemorrhage during kidney dialysis"
6447761000006113,"Dialysis care"
2238461000000111,"Occlusion of dialysis arteriovenous shunt"
4152501000006114,"Dialysis procedure"
2613881000000117,"Dialysis therapy stopped by renal service"
3025081000006114,"Hemodialysis-associated amyloidosis"
7118441000006111,"Infection of arteriovenous graft for hemodialysis"
3935821000006110,"Acute hypercalcemia of dialysis"
5307111000006113,"Dialysis observation"
2238261000000112,"Thrombosis of dialysis arteriovenous graft"
4543021000006113,"History of renal dialysis"
375841000000114,"Peritoneal dialysis NEC"
5907591000006115,"Hemodialysis"
3918321000006116,"Dialysis disequilibrium syndrome"
1848741000006116,"Disorders associated with peritoneal dialysis"
441151000006115,"Accid cut,puncture,perf,h'ge - kidney dialysis"
2195121000000113,"Ruptured aneurysm of dialysis vascular access"
638111000000115,"Ligation of arteriovenous dialysis graft"
3935781000006116,"Hypercalcaemia associated with chronic dialysis"
7367741000006111,"Infection of arteriovenous fistula for haemodialysis"
2211591000000116,"Thrombus in peritoneal dialysis catheter"
5052921000006110,"Haemofiltration therapy"
5907561000006111,"Haemodialysis procedure"
2195661000000114,"Aneurysm of dialysis arteriovenous fistula"
2641961000000110,"Peritoneal dialysis fluid adenosine deaminase level"
2253671000000112,"Stenosis of venous side of dialysis arteriovenous shunt"
773041000006111,"Insertion of ambulatory peritoneal dialysis catheter"
2240991000000111,"Rupture of dialysis arteriovenous fistula"
5907531000006119,"Hemodialysis procedure"
2195721000000112,"Aneurysm of needle site of dialysis arteriovenous fistula"
228131000006117,"Placement ambulatory dialysis apparatus - compens renal fail"
441161000006118,"Accid cut,puncture,perf,h'ge - kidney dialysis/oth perfusion"
2211671000000119,"Anaphylactoid reaction due to haemodialysis"
7518811000006118,"CAPD (Continuous ambulatory peritoneal dialysis) associated peritonitis"
713611000006110,"Mechanical failure of apparatus during kidney dialysis"
2237861000000114,"Infection of dialysis vascular access"
1847111000006118,"Aneurysm of anastomotic site of dialysis AV fistula"
2232261000000110,"Aneurysm of dialysis vascular access"
2237941000000116,"Rupture of dialysis vascular access"
1847091000006110,"Aneurysm of superficialised artery of dialysis AV fistula"
5524381000006119,"Chronic ambulatory peritoneal dialysis catheter procedure"
2211311000000117,"Haemodialysis first use syndrome"
7118451000006113,"Infection of dialysis graft"
2240321000000114,"Infection of dialysis arteriovenous graft"
2240831000000118,"Haemorrhage of dialysis arteriovenous graft"
906311000006117,"[RFC] Continuous ambulatory peritoneal dialysis"
5907541000006112,"HD - Hemodialysis"
2210381000000117,"Thrombosis of dialysis vascular access"
2238341000000116,"Thrombosis of dialysis arteriovenous shunt"
446291000006111,"Accidental cut/puncture/perf/haem'ge during renal dialysis"
1870801000006111,"Infection of dialysis arteriovenous fistula"
2238021000000114,"Stenosis of dialysis arteriovenous shunt"
2241031000000116,"Rupture of dialysis arteriovenous shunt"
11930831000006111,"Infection of hemodialysis arteriovenous fistula"
5907581000006118,"Extracorporeal haemodialysis"
2238381000000112,"Occlusion of dialysis arteriovenous graft"
181021000006119,"Removal of ambulatory peritoneal dialysis catheter"
394661000006112,"[X]Kidny dialysis caus abn reac pt/lat comp no misad at time"
5488811000006110,"Artificial kidney dialysis"
3935791000006118,"Hypercalcemia associated with chronic dialysis"
12456631000006112,"[V]Aftercare involving renal dialysis NOS"
3657891000006116,"PD - Peritoneal dialysis"
2240871000000116,"Haemorrhage of dialysis arteriovenous fistula"
4694051000006116,"Removal of chronic ambulatory peritoneal dialysis catheter"
5907551000006114,"HD - Haemodialysis"
713671000006118,"Mechanical failure of apparatus during renal dialysis"
3025071000006111,"Haemodialysis-associated amyloidosis"
1743241000006119,"Continuous ambulatory peritoneal dialysis associated perit"
5120171000006118,"CAPD - Continuous ambulatory peritoneal dialysis"
12456601000006116,"[V]Aftercare involving extracorporeal dialysis"
12461771000006115,"[V]Unspecified aftercare involving intermittent dialysis"
3025111000006115,"Dialysis-associated amyloidosis"
2240911000000119,"Haemorrhage of dialysis arteriovenous shunt"
2613841000000113,"Dialysis therapy started by renal service"
7068291000006112,"Extracorporeal albumin hemodialysis"
663551000006118,"Failure of sterile precautions during renal dialysis"
619541000006116,"Dialysis for renal failure"
106291000006118,"Thomas intravascular shunt for dialysis"
2238421000000115,"Occlusion of dialysis arteriovenous fistula"
